Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-17,0,w,85713,53981,0.63,564212,497303,0.88,0.461,47.00,0.21,0.0044
2025-04-25,8,w,4129,4205,1.02,19981,42238,2.11,0.3318,47.50,0.71,0.0151
2025-05-02,15,w,447,4682,10.47,6904,11140,1.61,0.33799999999999997,47.50,0.71,0.0151
2025-05-09,22,w,211,2339,11.09,14370,3055,0.21,0.2966,46.00,-0.79,-0.017
2025-05-16,29,m,26418,34091,1.29,125681,326567,2.6,0.3093,48.00,1.21,0.0258
2025-05-23,36,w,32,228,7.13,1798,2737,1.52,0.2871,45.50,-1.29,-0.0277
2025-05-30,43,w,344,272,0.79,519,468,0.9,0.2964,47.00,0.21,0.0044
2025-06-20,64,m,1001,11327,11.32,583086,796918,1.37,0.2554,48.00,1.21,0.0258
2025-06-30,74,w,9,37,4.11,7699,8981,1.17,0.2562,49.00,2.21,0.0471
2025-07-18,92,m,973,456,0.47,72036,68928,0.96,0.2692,49.00,2.21,0.0471
2025-09-19,155,m,183,672,3.67,149634,255262,1.71,0.2834,49.00,2.21,0.0471
2025-09-30,166,w,3,2,0.67,3126,1882,0.6,0.2631,46.00,-0.79,-0.017
2025-10-17,183,m,332,1102,3.32,47983,101754,2.12,0.2652,50.00,3.21,0.06849999999999999
2025-12-19,246,m,154,231,1.5,321223,485098,1.51,0.2375,50.00,3.21,0.06849999999999999
2025-12-31,258,w,22,8,0.36,5246,2665,0.51,0.2572,47.00,0.21,0.0044
2026-01-16,274,m,547,268,0.49,215151,612995,2.85,0.2306,50.00,3.21,0.06849999999999999
2026-03-20,337,m,12,142,11.83,12053,16622,1.38,0.2465,48.00,1.21,0.0258
2026-03-31,348,w,1,10,10.0,1086,120,0.11,0.23370000000000002,47.00,0.21,0.0044
2026-12-18,610,m,4,0,0.0,66869,89363,1.34,0.2532,43.00,-3.79,-0.08109999999999999
2027-01-15,638,m,53,244,4.6,69714,158048,2.27,0.2127,49.00,2.21,0.0471
2027-12-17,974,m,9,1,0.11,37852,25980,0.69,0.2327,47.00,0.21,0.0044
