Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-05-02,0,w,21254,14387,0.68,24400,39484,1.62,0.3299,48.00,-1.78,-0.0359
2025-05-09,7,w,8598,9233,1.07,15823,16035,1.01,0.1913,48.00,-1.78,-0.0359
2025-05-16,14,m,72732,17934,0.25,169263,430369,2.54,0.188,48.00,-1.78,-0.0359
2025-05-23,21,w,499,790,1.58,4339,7547,1.74,0.1916,48.00,-1.78,-0.0359
2025-05-30,28,w,1031,9573,9.29,4685,15135,3.23,0.1957,48.00,-1.78,-0.0359
2025-06-06,35,w,16956,217,0.01,317,381,1.2,0.207,48.00,-1.78,-0.0359
2025-06-13,42,w,37,110,2.97,23,8,0.35,0.2076,49.00,-0.78,-0.0158
2025-06-20,49,m,22138,24344,1.1,613689,894809,1.46,0.20679999999999998,48.00,-1.78,-0.0359
2025-06-30,59,w,338,656,1.94,8146,10129,1.24,0.2065,49.00,-0.78,-0.0158
2025-07-18,77,m,4690,4598,0.98,90976,102234,1.12,0.2075,48.00,-1.78,-0.0359
2025-09-19,140,m,266,16547,62.21,160453,266650,1.66,0.2061,49.00,-0.78,-0.0158
2025-09-30,151,w,14,60,4.29,3167,2030,0.64,0.2132,46.00,-3.78,-0.076
2025-10-17,168,m,948,694,0.73,52819,109436,2.07,0.2208,50.00,0.22,0.0043
2025-12-19,231,m,369,78,0.21,336897,516451,1.53,0.24609999999999999,51.00,1.22,0.024399999999999998
2025-12-31,243,w,0,8,∞,5256,2712,0.52,0.218,47.00,-2.78,-0.0559
2026-01-16,259,m,8530,429,0.05,224774,619041,2.75,0.2224,50.00,0.22,0.0043
2026-03-20,322,m,172,12,0.07,14648,18955,1.29,0.24359999999999998,48.00,-1.78,-0.0359
2026-03-31,333,w,31,25,0.81,1243,297,0.24,0.2304,47.00,-2.78,-0.0559
2026-06-18,412,w,3,0,0.0,20,2057,102.85,0.2347,52.00,2.22,0.044500000000000005
2026-12-18,595,m,223,110,0.49,69506,89946,1.29,0.2289,43.00,-6.78,-0.1363
2027-01-15,623,m,303,10,0.03,71859,150735,2.1,0.2224,49.00,-0.78,-0.0158
2027-12-17,959,m,6,0,0.0,39935,46976,1.18,0.21660000000000001,47.00,-2.78,-0.0559
