Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-03-17,0,w,2809616,3147474,1.12,310563,436494,1.41,0.0166,561.00,-5.51,-0.0097
2025-03-18,1,w,656003,696710,1.06,146601,123727,0.84,0.1917,560.00,-6.51,-0.0115
2025-03-19,2,w,143059,186836,1.31,86643,102988,1.19,0.2229,562.00,-4.51,-0.008
2025-03-20,3,w,60675,96367,1.59,65154,52591,0.81,0.22210000000000002,557.00,-9.51,-0.0168
2025-03-21,4,m,275974,450829,1.63,1777747,3801451,2.14,0.2303,580.00,13.49,0.023799999999999998
2025-03-24,7,w,31805,47974,1.51,29182,22290,0.76,0.19149999999999998,560.00,-6.51,-0.0115
2025-03-25,8,w,12445,13836,1.11,15209,13355,0.88,0.19210000000000002,559.00,-7.51,-0.013300000000000001
2025-03-26,9,w,13760,10135,0.74,10811,13715,1.27,0.1932,558.00,-8.51,-0.015
2025-03-27,10,w,9451,7314,0.77,4681,5112,1.09,0.1949,560.00,-6.51,-0.0115
2025-03-28,11,w,85583,84397,0.99,191778,468940,2.45,0.1968,575.00,8.49,0.015
2025-03-31,14,w,88488,178397,2.02,398540,686747,1.72,0.1861,585.00,18.49,0.0326
2025-04-04,18,w,28147,53720,1.91,124162,336649,2.71,0.19510000000000002,575.00,8.49,0.015
2025-04-11,25,w,21064,219334,10.41,60889,269701,4.43,0.1883,570.00,3.49,0.0062
2025-04-17,31,w,109143,346063,3.17,758142,1726234,2.28,0.18289999999999998,583.00,16.49,0.0291
2025-04-25,39,w,7096,5747,0.81,20499,21459,1.05,0.17800000000000002,560.00,-6.51,-0.0115
2025-04-30,44,w,12322,18673,1.52,201105,268980,1.34,0.1757,585.00,18.49,0.0326
2025-05-02,46,w,2381,6409,2.69,1704,4716,2.77,0.1783,566.00,-0.51,-0.0009
2025-05-16,60,m,30087,63885,2.12,262404,526333,2.01,0.1776,589.00,22.49,0.0397
2025-05-30,74,w,5074,7013,1.38,105969,129213,1.22,0.17679999999999998,584.00,17.49,0.030899999999999997
2025-06-20,95,m,23295,38582,1.66,542037,1059561,1.95,0.1795,575.00,8.49,0.015
2025-06-30,105,w,6455,6145,0.95,111642,127622,1.14,0.1751,569.00,2.49,0.0044
2025-07-18,123,m,5529,12860,2.33,150425,180789,1.2,0.17809999999999998,575.00,8.49,0.015
2025-07-31,136,w,5865,623,0.11,57546,22268,0.39,0.1765,580.00,13.49,0.023799999999999998
2025-08-15,151,m,7754,5148,0.66,198574,173345,0.87,0.17989999999999998,573.00,6.49,0.0115
2025-08-29,165,w,551,536,0.97,18653,8171,0.44,0.1801,550.00,-16.51,-0.0291
2025-09-19,186,m,14876,26287,1.77,274271,546550,1.99,0.1834,580.00,13.49,0.023799999999999998
2025-09-30,197,w,2190,1361,0.62,43078,34775,0.81,0.1807,587.00,20.49,0.0362
2025-12-19,277,m,6496,5768,0.89,339512,464806,1.37,0.18510000000000001,560.00,-6.51,-0.0115
2025-12-31,289,w,2191,1006,0.46,50383,44538,0.88,0.1818,600.00,33.49,0.0591
2026-01-16,305,m,4885,5506,1.13,305976,387746,1.27,0.1839,570.00,3.49,0.0062
2026-03-20,368,m,3388,4550,1.34,176419,76861,0.44,0.1873,600.00,33.49,0.0591
2026-06-18,458,w,2896,1293,0.45,134634,76356,0.57,0.18969999999999998,575.00,8.49,0.015
2026-12-18,641,m,936,298,0.32,89702,155593,1.73,0.1912,545.00,-21.51,-0.038
2027-01-15,669,m,556,232,0.42,46162,34601,0.75,0.1945,600.00,33.49,0.0591
2027-12-17,1005,m,812,294,0.36,26278,31357,1.19,0.2,600.00,33.49,0.0591
