Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-05-13,0,w,2849950,2797772,0.98,274384,313051,1.14,0.019299999999999998,578.00,-8.81,-0.015
2025-05-14,1,w,644219,713041,1.11,104998,141150,1.34,0.16579999999999998,577.00,-9.81,-0.0167
2025-05-15,2,w,146377,159760,1.09,60616,78738,1.3,0.1691,570.00,-16.81,-0.0286
2025-05-16,3,m,414716,455033,1.1,1064467,2685887,2.52,0.1698,555.00,-31.81,-0.0542
2025-05-19,6,w,55419,59314,1.07,38794,55907,1.44,0.1425,572.00,-14.81,-0.0252
2025-05-20,7,w,39440,54098,1.37,23749,35564,1.5,0.1451,575.00,-11.81,-0.020099999999999996
2025-05-21,8,w,33535,22285,0.66,19257,23530,1.22,0.1476,575.00,-11.81,-0.020099999999999996
2025-05-22,9,w,16618,16305,0.98,8118,14261,1.76,0.1496,575.00,-11.81,-0.020099999999999996
2025-05-23,10,w,100292,104662,1.04,106918,391795,3.66,0.15289999999999998,564.00,-22.81,-0.038900000000000004
2025-05-27,14,w,255,4995,19.59,0,0,0,0.162,435.00,-151.81,-0.2587
2025-05-30,17,w,113690,138181,1.22,303752,790800,2.6,0.1516,563.00,-23.81,-0.0406
2025-06-06,24,w,46205,60217,1.3,54446,222202,4.08,0.1532,575.00,-11.81,-0.020099999999999996
2025-06-13,31,w,18350,26244,1.43,23530,175009,7.44,0.1532,567.00,-19.81,-0.0338
2025-06-20,38,m,99202,329745,3.32,1212677,2167927,1.79,0.1525,555.00,-31.81,-0.0542
2025-06-27,45,w,3098,9878,3.19,4375,6966,1.59,0.1508,565.00,-21.81,-0.037200000000000004
2025-06-30,48,w,20621,56096,2.72,240948,308677,1.28,0.14859999999999998,557.00,-29.81,-0.0508
2025-07-18,66,m,33854,121390,3.59,352533,704893,2.0,0.1585,560.00,-26.81,-0.045700000000000005
2025-07-31,79,w,6297,8692,1.38,131574,127398,0.97,0.15960000000000002,563.00,-23.81,-0.0406
2025-08-15,94,m,16044,39178,2.44,294709,401840,1.36,0.16649999999999998,565.00,-21.81,-0.037200000000000004
2025-08-29,108,w,4961,3996,0.81,51306,96636,1.88,0.1681,540.00,-46.81,-0.07980000000000001
2025-09-19,129,m,34336,113531,3.31,427902,951841,2.22,0.1727,565.00,-21.81,-0.037200000000000004
2025-09-30,140,w,7247,11235,1.55,94594,83621,0.88,0.1703,555.00,-31.81,-0.0542
2025-10-31,171,w,26277,4970,0.19,9887,27139,2.74,0.1771,567.00,-19.81,-0.0338
2025-12-19,220,m,18445,20259,1.1,399375,540849,1.35,0.1816,550.00,-36.81,-0.06269999999999999
2025-12-31,232,w,7515,2176,0.29,106010,81045,0.76,0.179,592.00,5.19,0.0089
2026-01-16,248,m,9323,9954,1.07,396882,433817,1.09,0.18109999999999998,565.00,-21.81,-0.037200000000000004
2026-03-20,311,m,6122,6771,1.11,225800,147872,0.65,0.185,580.00,-6.81,-0.0116
2026-03-31,322,w,560,6167,11.01,8628,43063,4.99,0.1838,580.00,-6.81,-0.0116
2026-06-18,401,w,14236,6582,0.46,224272,124439,0.55,0.1884,550.00,-36.81,-0.06269999999999999
2026-12-18,584,m,5836,2810,0.48,124922,159706,1.28,0.1929,545.00,-41.81,-0.0712
2027-01-15,612,m,2300,1669,0.73,55169,63225,1.15,0.1935,600.00,13.19,0.0225
2027-12-17,948,m,1169,3313,2.83,57753,74071,1.28,0.20129999999999998,570.00,-16.81,-0.0286
