Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-30,0,w,2962158,3219881,1.09,679578,932817,1.37,0.1401,545.00,-12.15,-0.0218
2025-05-01,1,w,643224,735452,1.14,96142,133356,1.39,0.3208,548.00,-9.15,-0.016399999999999998
2025-05-02,2,w,352155,485114,1.38,306340,604434,1.97,0.3045,546.00,-11.15,-0.02
2025-05-05,5,w,83667,119797,1.43,48660,63065,1.3,0.2231,550.00,-7.15,-0.0128
2025-05-06,6,w,39087,36916,0.94,30388,31880,1.05,0.22329999999999997,550.00,-7.15,-0.0128
2025-05-07,7,w,38603,59934,1.55,18453,35530,1.93,0.2278,549.00,-8.15,-0.0146
2025-05-08,8,w,13746,19347,1.41,22545,17041,0.76,0.22949999999999998,550.00,-7.15,-0.0128
2025-05-09,9,w,66803,164098,2.46,137538,513703,3.73,0.23079999999999998,540.00,-17.15,-0.0308
2025-05-12,12,w,15625,19469,1.25,8121,18005,2.22,0.21280000000000002,553.00,-4.15,-0.0075
2025-05-13,13,w,7061,21426,3.03,1412,1979,1.4,0.21899999999999997,550.00,-7.15,-0.0128
2025-05-14,14,w,4039,4163,1.03,0,0,0,0.2198,485.00,-72.15,-0.1295
2025-05-16,16,m,124420,396992,3.19,965258,2295360,2.38,0.22190000000000001,545.00,-12.15,-0.0218
2025-05-23,23,w,15466,28030,1.81,63872,249412,3.9,0.2181,536.00,-21.15,-0.038
2025-05-30,30,w,37454,103655,2.77,256340,641234,2.5,0.2148,559.00,1.85,0.0033
2025-06-06,37,w,5542,17282,3.12,6556,18786,2.87,0.21489999999999998,555.00,-2.15,-0.0039000000000000003
2025-06-20,51,m,56387,179115,3.18,973326,1767501,1.82,0.2158,550.00,-7.15,-0.0128
2025-06-30,61,w,13957,16720,1.2,236784,262560,1.11,0.21050000000000002,554.00,-3.15,-0.005699999999999999
2025-07-18,79,m,13380,39425,2.95,326954,441979,1.35,0.21660000000000001,555.00,-2.15,-0.0039000000000000003
2025-07-31,92,w,1756,5253,2.99,114138,80441,0.7,0.2147,559.00,1.85,0.0033
2025-08-15,107,m,5276,22579,4.28,263217,292907,1.11,0.2165,560.00,2.85,0.0051
2025-08-29,121,w,1871,2603,1.39,46558,112063,2.41,0.217,530.00,-27.15,-0.0487
2025-09-19,142,m,11971,43383,3.62,428063,858059,2.0,0.21789999999999998,565.00,7.85,0.0141
2025-09-30,153,w,4110,4098,1.0,87852,60782,0.69,0.2143,550.00,-7.15,-0.0128
2025-10-31,184,w,1162,3694,3.18,1667,4463,2.68,0.2152,559.00,1.85,0.0033
2025-12-19,233,m,5078,6853,1.35,383292,514966,1.34,0.2152,550.00,-7.15,-0.0128
2025-12-31,245,w,8685,1832,0.21,91929,65797,0.72,0.2126,590.00,32.85,0.059000000000000004
2026-01-16,261,m,4973,6112,1.23,392486,420778,1.07,0.2122,560.00,2.85,0.0051
2026-03-20,324,m,10732,5663,0.53,233263,142490,0.61,0.2126,580.00,22.85,0.040999999999999995
2026-03-31,335,w,234,442,1.89,7771,35870,4.62,0.20989999999999998,555.00,-2.15,-0.0039000000000000003
2026-06-18,414,w,3158,2575,0.82,245141,116700,0.48,0.2116,550.00,-7.15,-0.0128
2026-12-18,597,m,1009,627,0.62,120972,156270,1.29,0.209,540.00,-17.15,-0.0308
2027-01-15,625,m,1877,208,0.11,56150,54933,0.98,0.2087,600.00,42.85,0.07690000000000001
2027-12-17,961,m,918,541,0.59,55211,72696,1.32,0.2107,575.00,17.85,0.032
