Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-25,0,w,3239697,3207231,0.99,483162,818082,1.69,0.0302,540.00,-10.65,-0.019299999999999998
2025-04-28,3,w,576685,631010,1.09,98074,121368,1.24,0.1531,538.00,-12.65,-0.023
2025-04-29,4,w,115235,108840,0.94,54271,90879,1.67,0.184,534.00,-16.65,-0.0302
2025-04-30,5,w,178423,140653,0.79,619101,773338,1.25,0.20739999999999997,540.00,-10.65,-0.019299999999999998
2025-05-01,6,w,46458,46393,1.0,34531,51720,1.5,0.2191,536.00,-14.65,-0.026600000000000002
2025-05-02,7,w,162565,276422,1.7,215756,455340,2.11,0.23,539.00,-11.65,-0.0212
2025-05-05,10,w,30594,28465,0.93,30423,22343,0.73,0.2132,535.00,-15.65,-0.028399999999999998
2025-05-06,11,w,11131,12045,1.08,6078,12391,2.04,0.21289999999999998,543.00,-7.65,-0.0139
2025-05-07,12,w,6636,16697,2.52,4854,7123,1.47,0.21960000000000002,545.00,-5.65,-0.0103
2025-05-08,13,w,13970,6298,0.45,2980,2322,0.78,0.2225,545.00,-5.65,-0.0103
2025-05-09,14,w,43263,68363,1.58,117474,436070,3.71,0.22469999999999998,538.00,-12.65,-0.023
2025-05-16,21,m,112064,274223,2.45,939778,2109647,2.24,0.2208,545.00,-5.65,-0.0103
2025-05-23,28,w,11423,19515,1.71,57128,224551,3.93,0.2193,530.00,-20.65,-0.0375
2025-05-30,35,w,27986,131726,4.71,232382,542737,2.34,0.21660000000000001,560.00,9.35,0.017
2025-06-06,42,w,2922,4144,1.42,578,1156,2.0,0.21719999999999998,544.00,-6.65,-0.0121
2025-06-20,56,m,52959,124588,2.35,940195,1698043,1.81,0.2167,550.00,-0.65,-0.0012
2025-06-30,66,w,6954,11320,1.63,237815,254979,1.07,0.212,554.00,3.35,0.0060999999999999995
2025-07-18,84,m,11768,26473,2.25,317913,395937,1.25,0.2161,555.00,4.35,0.0079
2025-07-31,97,w,2035,2885,1.42,97791,44695,0.46,0.2147,559.00,8.35,0.0152
2025-08-15,112,m,5979,12272,2.05,258393,283552,1.1,0.21559999999999999,560.00,9.35,0.017
2025-08-29,126,w,993,2399,2.42,45202,109882,2.43,0.2161,530.00,-20.65,-0.0375
2025-09-19,147,m,10744,22328,2.08,424679,742649,1.75,0.2157,565.00,14.35,0.026099999999999998
2025-09-30,158,w,3034,3041,1.0,85273,55768,0.65,0.2127,550.00,-0.65,-0.0012
2025-12-19,238,m,9223,6323,0.69,382225,509474,1.33,0.21309999999999998,550.00,-0.65,-0.0012
2025-12-31,250,w,9197,1583,0.17,92404,64420,0.7,0.21059999999999998,590.00,39.35,0.07150000000000001
2026-01-16,266,m,7963,6380,0.8,395067,419902,1.06,0.21030000000000001,560.00,9.35,0.017
2026-03-20,329,m,6027,1048,0.17,229504,139536,0.61,0.21050000000000002,580.00,29.35,0.0533
2026-03-31,340,w,414,498,1.2,7634,33514,4.39,0.2091,555.00,4.35,0.0079
2026-06-18,419,w,3374,1523,0.45,242125,114628,0.47,0.2087,550.00,-0.65,-0.0012
2026-12-18,602,m,756,1034,1.37,102154,156314,1.53,0.207,540.00,-10.65,-0.019299999999999998
2027-01-15,630,m,446,393,0.88,56078,53458,0.95,0.20620000000000002,600.00,49.35,0.08960000000000001
2027-12-17,966,m,1302,1764,1.35,53460,70733,1.32,0.21,575.00,24.35,0.044199999999999996
