Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-21,3,w,559584,660551,1.18,102549,161130,1.57,0.2155,530.00,3.59,0.0068000000000000005
2025-04-22,4,w,88764,116690,1.31,43659,78675,1.8,0.25,531.00,4.59,0.0087
2025-04-23,5,w,52845,84543,1.6,39829,46246,1.16,0.2677,533.00,6.59,0.0125
2025-04-24,6,w,28927,31933,1.1,29130,49067,1.68,0.2762,535.00,8.59,0.0163
2025-04-25,7,w,135336,196116,1.45,220053,482308,2.19,0.2848,534.00,7.59,0.0144
2025-04-28,10,w,22473,19341,0.86,14451,15944,1.1,0.2623,532.00,5.59,0.0106
2025-04-29,11,w,8753,9840,1.12,3096,3589,1.16,0.2672,535.00,8.59,0.0163
2025-04-30,12,w,54417,85847,1.58,493113,701708,1.42,0.2716,544.00,17.59,0.0334
2025-05-01,13,w,3720,2414,0.65,0,0,0,0.2763,520.00,-6.41,-0.012199999999999999
2025-05-02,14,w,33934,119492,3.52,139588,316682,2.27,0.2827,547.50,21.09,0.0401
2025-05-09,21,w,15822,21320,1.35,94703,363227,3.84,0.2772,534.00,7.59,0.0144
2025-05-16,28,m,101436,147968,1.46,854903,1965553,2.3,0.2724,545.00,18.59,0.0353
2025-05-23,35,w,8625,148983,17.27,31180,40881,1.31,0.268,520.00,-6.41,-0.012199999999999999
2025-05-30,42,w,41268,48781,1.18,201763,435153,2.16,0.2623,563.00,36.59,0.0695
2025-06-20,63,m,38673,55447,1.43,860292,1458030,1.69,0.2568,555.00,28.59,0.054299999999999994
2025-06-30,73,w,8582,8024,0.93,203548,221309,1.09,0.2509,555.00,28.59,0.054299999999999994
2025-07-18,91,m,23585,23094,0.98,276524,350330,1.27,0.252,555.00,28.59,0.054299999999999994
2025-07-31,104,w,2359,1287,0.55,95481,40090,0.42,0.2495,560.00,33.59,0.0638
2025-08-15,119,m,5360,12811,2.39,240384,256122,1.07,0.247,565.00,38.59,0.0733
2025-08-29,133,w,702,707,1.01,42466,84333,1.99,0.2468,530.00,3.59,0.0068000000000000005
2025-09-19,154,m,7723,20144,2.61,407260,699139,1.72,0.243,565.00,38.59,0.0733
2025-09-30,165,w,736,2642,3.59,80240,49754,0.62,0.2397,555.00,28.59,0.054299999999999994
2025-12-19,245,m,2587,6554,2.53,367611,494623,1.35,0.2351,550.00,23.59,0.044800000000000006
2025-12-31,257,w,3024,1327,0.44,86957,62632,0.72,0.2324,590.00,63.59,0.1208
2026-01-16,273,m,8688,8931,1.03,373142,412870,1.11,0.2306,565.00,38.59,0.0733
2026-03-20,336,m,1201,3281,2.73,221626,127233,0.57,0.22949999999999998,580.00,53.59,0.1018
2026-03-31,347,w,294,974,3.31,5939,26706,4.5,0.2279,540.00,13.59,0.0258
2026-06-18,426,w,4972,2682,0.54,224565,106251,0.47,0.226,550.00,23.59,0.044800000000000006
2026-12-18,609,m,1620,904,0.56,102406,152777,1.49,0.2224,540.00,13.59,0.0258
2027-01-15,637,m,550,198,0.36,55379,53123,0.96,0.22190000000000001,600.00,73.59,0.1398
2027-12-17,973,m,828,6129,7.4,47137,63383,1.34,0.2228,575.00,48.59,0.09230000000000001
