Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-25,0,w,75,1070,14.27,1654,1379,0.83,0.8912,126.00,-2.99,-0.0231
2025-05-02,7,w,175,66,0.38,4011,19064,4.75,0.30219999999999997,128.50,-0.49,-0.0038
2025-05-09,14,w,26,15,0.58,492,984,2.0,0.2756,123.00,-5.99,-0.0464
2025-05-16,21,m,93,202,2.17,18426,56100,3.04,0.2302,128.00,-0.99,-0.0076
2025-05-23,28,w,5,12,2.4,132,66,0.5,0.21170000000000003,126.00,-2.99,-0.0231
2025-05-30,35,w,13,226,17.38,120416,141626,1.18,0.23190000000000002,126.50,-2.49,-0.019299999999999998
2025-06-06,42,w,4,6,1.5,5,0,0.0,0.22760000000000002,80.00,-48.99,-0.37979999999999997
2025-06-20,56,m,7696,4239,0.55,46473,235110,5.06,0.2577,135.00,6.01,0.0466
2025-09-19,147,m,10,26,2.6,13278,22387,1.69,0.21530000000000002,135.00,6.01,0.0466
2025-12-19,238,m,2527,20,0.01,6355,15455,2.43,0.2161,140.00,11.01,0.08539999999999999
2026-01-16,266,m,3,76,25.33,11123,9928,0.89,0.20629999999999998,135.00,6.01,0.0466
2026-03-20,329,m,3,3,1.0,350,2558,7.31,0.2003,127.00,-1.99,-0.0154
2026-06-18,419,w,8,12,1.5,758,897,1.18,0.2,135.00,6.01,0.0466
2026-12-18,602,m,12,4,0.33,2088,1201,0.58,0.19469999999999998,130.00,1.01,0.0079
2027-01-15,630,m,36,27,0.75,3101,5723,1.85,0.19390000000000002,125.00,-3.99,-0.030899999999999997
