Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-11,2,w,7068,3388,0.48,13875,20202,1.46,0.46149999999999997,87.50,4.97,0.0602
2025-04-17,8,w,6429,20316,3.16,93021,218324,2.35,0.6041,90.00,7.47,0.09050000000000001
2025-04-25,16,w,1026,609,0.59,6931,2075,0.3,0.5471,85.50,2.97,0.036000000000000004
2025-05-02,23,w,3166,227,0.07,8535,2279,0.27,0.4907,79.00,-3.53,-0.042800000000000005
2025-05-09,30,w,209,27,0.13,772,590,0.76,0.46259999999999996,87.00,4.47,0.0541
2025-05-16,37,m,6468,20757,3.21,87070,122449,1.41,0.4568,90.00,7.47,0.09050000000000001
2025-05-23,44,w,102,6,0.06,221,63,0.29,0.4409,81.00,-1.53,-0.018600000000000002
2025-06-20,72,m,9632,13517,1.4,235400,405495,1.72,0.3804,90.00,7.47,0.09050000000000001
2025-06-30,82,w,261,35,0.13,71546,18186,0.25,0.3921,90.00,7.47,0.09050000000000001
2025-07-18,100,m,458,965,2.11,43394,30812,0.71,0.35979999999999995,82.00,-0.53,-0.0064
2025-08-15,128,m,421,518,1.23,13423,16262,1.21,0.3465,85.00,2.47,0.029900000000000003
2025-09-19,163,m,7746,5079,0.66,56321,142619,2.53,0.336,91.00,8.47,0.1026
2025-09-30,174,w,64,24,0.38,1572,1072,0.68,0.3394,86.00,3.47,0.042
2025-12-19,254,m,263,125,0.48,27463,79561,2.9,0.3233,89.00,6.47,0.0784
2025-12-31,266,w,56,34,0.61,765,478,0.62,0.3099,86.00,3.47,0.042
2026-01-16,282,m,2455,8168,3.33,51581,134128,2.6,0.31,90.00,7.47,0.09050000000000001
2026-03-31,356,w,102,3,0.03,1558,2519,1.62,0.2919,80.00,-2.53,-0.030699999999999998
2026-06-18,435,w,60,15,0.25,21522,71877,3.34,0.29359999999999997,90.00,7.47,0.09050000000000001
2026-09-18,527,m,1,1,1.0,181,2387,13.19,0.2803,90.00,7.47,0.09050000000000001
2026-12-18,618,m,576,565,0.98,11535,60498,5.24,0.2766,91.00,8.47,0.1026
2027-01-15,646,m,690,287,0.42,13539,105534,7.79,0.2731,90.00,7.47,0.09050000000000001
2027-12-17,982,m,29,2002,69.03,7629,10489,1.37,0.2609,90.00,7.47,0.09050000000000001
