Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-25,1,w,2692,5854,2.17,20490,42518,2.08,0.3428,81.50,-0.81,-0.0098
2025-05-02,8,w,8487,7088,0.84,9647,18251,1.89,0.3786,80.50,-1.81,-0.0219
2025-05-09,15,w,7269,3501,0.48,2274,3222,1.42,0.33159999999999995,80.00,-2.31,-0.027999999999999997
2025-05-16,22,m,2586,7978,3.09,109218,135157,1.24,0.3055,85.00,2.69,0.0327
2025-05-23,29,w,94,86,0.91,1242,1107,0.89,0.3012,79.00,-3.31,-0.04019999999999999
2025-05-30,36,w,133,103,0.77,668,480,0.72,0.2832,81.50,-0.81,-0.0098
2025-06-06,43,w,3,2,0.67,0,0,0,0.2925,76.00,-6.31,-0.0766
2025-06-20,57,m,750,21787,29.05,271499,462243,1.7,0.2893,89.00,6.69,0.08130000000000001
2025-06-30,67,w,58,54,0.93,72957,15582,0.21,0.3111,90.00,7.69,0.0935
2025-07-18,85,m,497,2352,4.73,52696,35944,0.68,0.2823,82.00,-0.31,-0.0037
2025-08-15,113,m,393,347,0.88,16976,18714,1.1,0.3002,85.00,2.69,0.0327
2025-09-19,148,m,810,14054,17.35,80278,133362,1.66,0.3124,90.00,7.69,0.0935
2025-09-30,159,w,254,67,0.26,2254,1268,0.56,0.29350000000000004,86.00,3.69,0.0449
2025-12-19,239,m,18,83,4.61,28966,84127,2.9,0.27149999999999996,89.00,6.69,0.08130000000000001
2025-12-31,251,w,106,1,0.01,953,564,0.59,0.289,85.00,2.69,0.0327
2026-01-16,267,m,852,886,1.04,62935,144636,2.3,0.2761,90.00,7.69,0.0935
2026-03-31,341,w,34,10,0.29,1916,2609,1.36,0.2776,80.00,-2.31,-0.027999999999999997
2026-06-18,420,w,311,76,0.24,22247,78453,3.53,0.2708,90.00,7.69,0.0935
2026-09-18,512,m,9,32,3.56,233,3192,13.7,0.2721,90.00,7.69,0.0935
2026-12-18,603,m,20,18,0.9,12039,62026,5.15,0.2774,91.00,8.69,0.1056
2027-01-15,631,m,91,37,0.41,15941,111859,7.02,0.2666,89.00,6.69,0.08130000000000001
2027-12-17,967,m,121,371,3.07,53965,16710,0.31,0.2662,90.00,7.69,0.0935
