Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-03-21,0,m,9677,5860,0.61,289305,419183,1.45,0.1217,90.00,-2.49,-0.0269
2025-03-28,7,w,8513,4388,0.52,4508,11269,2.5,0.1537,91.50,-0.99,-0.010700000000000001
2025-03-31,10,w,8879,2995,0.34,52912,29625,0.56,0.1409,87.00,-5.49,-0.0594
2025-04-04,14,w,1361,684,0.5,1782,2615,1.47,0.2016,90.50,-1.99,-0.0215
2025-04-11,21,w,235,87,0.37,1055,620,0.59,0.20920000000000002,87.50,-4.99,-0.054000000000000006
2025-04-17,27,w,6116,29802,4.87,51728,146177,2.83,0.2064,90.00,-2.49,-0.0269
2025-04-25,35,w,120,135,1.13,1847,628,0.34,0.182,90.00,-2.49,-0.0269
2025-05-02,42,w,251,99,0.39,834,224,0.27,0.2155,91.00,-1.49,-0.0161
2025-05-16,56,m,1421,9187,6.47,50431,85016,1.69,0.2039,91.00,-1.49,-0.0161
2025-06-20,91,m,2541,6247,2.46,200102,369671,1.85,0.2427,90.00,-2.49,-0.0269
2025-06-30,101,w,825,139,0.17,58563,16278,0.28,0.2161,89.00,-3.49,-0.0377
2025-07-18,119,m,525,71,0.14,27301,28448,1.04,0.22,90.00,-2.49,-0.0269
2025-08-15,147,m,47,500,10.64,10062,15669,1.56,0.20329999999999998,90.00,-2.49,-0.0269
2025-09-19,182,m,108,79,0.73,46214,117497,2.54,0.2212,90.00,-2.49,-0.0269
2025-09-30,193,w,14,24,1.71,1471,477,0.32,0.2107,85.00,-7.49,-0.081
2025-12-19,273,m,95,5306,55.85,23043,67166,2.91,0.221,89.00,-3.49,-0.0377
2025-12-31,285,w,38,0,0.0,490,332,0.68,0.2262,88.00,-4.49,-0.048499999999999995
2026-01-16,301,m,1875,10318,5.5,41685,134086,3.22,0.2352,90.00,-2.49,-0.0269
2026-06-18,454,w,8,3,0.38,8834,63452,7.18,0.2232,91.00,-1.49,-0.0161
2026-09-18,546,m,27,2,0.07,111,2373,21.38,0.2291,92.00,-0.49,-0.0053
2026-12-18,637,m,505,325,0.64,11486,61773,5.38,0.2281,91.00,-1.49,-0.0161
2027-01-15,665,m,3,7015,2338.33,12019,97565,8.12,0.22190000000000001,90.00,-2.49,-0.0269
2027-12-17,1001,m,5,3,0.6,111,863,7.77,0.2228,70.00,-22.49,-0.2432
