Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-05-02,1,w,2623,3761,1.43,26368,35179,1.33,0.6993,81.00,0.05,0.0006
2025-05-09,8,w,3931,7823,1.99,8475,32453,3.83,0.3218,81.50,0.55,0.0068000000000000005
2025-05-16,15,m,10326,18507,1.79,122542,162342,1.32,0.34990000000000004,85.00,4.05,0.05
2025-05-23,22,w,456,352,0.77,1590,3514,2.21,0.3448,80.00,-0.95,-0.011699999999999999
2025-05-30,29,w,423,1104,2.61,1505,10293,6.84,0.2625,81.00,0.05,0.0006
2025-06-06,36,w,800,787,0.98,1212,128,0.11,0.31079999999999997,79.50,-1.45,-0.0179
2025-06-13,43,w,8,5,0.63,0,0,0,0.3075,74.50,-6.45,-0.0797
2025-06-20,50,m,4817,1815,0.38,276806,479023,1.73,0.3273,89.00,8.05,0.09949999999999999
2025-06-30,60,w,55,75,1.36,73632,15859,0.22,0.32020000000000004,90.00,9.05,0.1118
2025-07-18,78,m,644,7376,11.45,55246,46371,0.84,0.3056,82.00,1.05,0.013000000000000001
2025-08-15,106,m,286,3947,13.8,16875,18976,1.12,0.33340000000000003,85.00,4.05,0.05
2025-09-19,141,m,3025,10304,3.41,83619,150627,1.8,0.2904,90.00,9.05,0.1118
2025-09-30,152,w,84,30,0.36,2072,1294,0.62,0.2861,85.00,4.05,0.05
2025-12-19,232,m,1030,1316,1.28,34385,88802,2.58,0.31010000000000004,87.00,6.05,0.0748
2025-12-31,244,w,20,10,0.5,1004,573,0.57,0.2861,85.00,4.05,0.05
2026-01-16,260,m,3809,6523,1.71,67292,148669,2.21,0.2748,90.00,9.05,0.1118
2026-03-20,323,m,7015,7004,1.0,5722,5541,0.97,0.2816,83.00,2.05,0.0253
2026-03-31,334,w,7,0,0.0,1920,2619,1.36,0.2832,80.00,-0.95,-0.011699999999999999
2026-06-18,413,w,121,813,6.72,23132,79528,3.44,0.2948,90.00,9.05,0.1118
2026-09-18,505,m,1,0,0.0,243,3208,13.2,0.2832,90.00,9.05,0.1118
2026-12-18,596,m,76,346,4.55,11998,62023,5.17,0.2734,91.00,10.05,0.1242
2027-01-15,624,m,175,29,0.17,15920,116150,7.3,0.2808,89.00,8.05,0.09949999999999999
2027-12-17,960,m,111,1,0.01,54090,17184,0.32,0.2552,90.00,9.05,0.1118
