Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-04,2,w,1166430,1070322,0.92,423473,522935,1.23,1.0225,262.50,-20.5,-0.0724
2025-04-11,9,w,301784,206383,0.68,121606,159580,1.31,0.7742,250.00,-33.0,-0.1166
2025-04-17,15,w,204541,158770,0.78,513292,498417,0.97,0.7204,270.00,-13.0,-0.045899999999999996
2025-04-25,23,w,33811,53179,1.57,62553,90776,1.45,0.7836,255.00,-28.0,-0.0989
2025-05-02,30,w,19119,34259,1.79,28478,51248,1.8,0.7504000000000001,240.00,-43.0,-0.1519
2025-05-09,37,w,8229,7602,0.92,6563,7515,1.15,0.727,215.00,-68.0,-0.2403
2025-05-16,44,m,65237,41942,0.64,366847,242413,0.66,0.7087,290.00,7.0,0.024700000000000003
2025-06-20,79,m,55608,36388,0.65,523293,558773,1.07,0.6667000000000001,270.00,-13.0,-0.045899999999999996
2025-07-18,107,m,20352,7541,0.37,137890,102958,0.75,0.6568999999999999,330.00,47.0,0.1661
2025-08-15,135,m,15977,27558,1.72,135813,381448,2.81,0.6652,300.00,17.0,0.0601
2025-09-19,170,m,11051,9597,0.87,187559,273238,1.46,0.6518999999999999,300.00,17.0,0.0601
2025-10-17,198,m,3556,1718,0.48,1713,3343,1.95,0.6496999999999999,270.00,-13.0,-0.045899999999999996
2025-11-21,233,m,3560,1732,0.49,52250,75510,1.45,0.6529,365.00,82.0,0.2898
2025-12-19,261,m,20089,4287,0.21,325957,253925,0.78,0.6481,250.00,-33.0,-0.1166
2026-01-16,289,m,15153,7552,0.5,341881,362216,1.06,0.6437,260.00,-23.0,-0.08130000000000001
2026-03-20,352,m,4889,1550,0.32,61575,188269,3.06,0.6439,280.00,-3.0,-0.0106
2026-06-18,442,w,8700,1949,0.22,461187,188868,0.41,0.6455,210.00,-73.0,-0.258
2026-09-18,534,m,1283,463,0.36,13644,10656,0.78,0.6473,290.00,7.0,0.024700000000000003
2026-12-18,625,m,18526,4178,0.23,187724,124161,0.66,0.6504000000000001,180.00,-103.0,-0.364
2027-01-15,653,m,18356,921,0.05,306940,132977,0.43,0.6506000000000001,300.00,17.0,0.0601
2027-06-17,806,w,6433,2716,0.42,108912,48361,0.44,0.6548,280.00,-3.0,-0.0106
2027-12-17,989,m,2463,428,0.17,0,0,0,0.6620999999999999,60.00,-223.0,-0.7879999999999999
