Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-25,2,w,840261,1059461,1.26,437134,609166,1.39,0.8919,240.00,-11.08,-0.0441
2025-05-02,9,w,246071,310743,1.26,114624,198305,1.73,0.7551000000000001,240.00,-11.08,-0.0441
2025-05-09,16,w,48586,61536,1.27,43986,54980,1.25,0.7151000000000001,235.00,-16.08,-0.064
2025-05-16,23,m,179076,120553,0.67,484449,306557,0.63,0.6922,250.00,-1.08,-0.0043
2025-05-23,30,w,12893,16384,1.27,27841,31035,1.11,0.6774,235.00,-16.08,-0.064
2025-05-30,37,w,11736,12079,1.03,16764,18816,1.12,0.6607999999999999,220.00,-31.08,-0.12380000000000001
2025-06-20,58,m,57436,40118,0.7,569290,597332,1.05,0.6541,265.00,13.92,0.0554
2025-07-18,86,m,22357,10327,0.46,171474,121332,0.71,0.6514,300.00,48.92,0.1948
2025-08-15,114,m,33251,7985,0.24,163852,410455,2.51,0.6622,295.00,43.92,0.17489999999999997
2025-09-19,149,m,12417,14446,1.16,234234,290574,1.24,0.6443000000000001,290.00,38.92,0.155
2025-10-17,177,m,3131,2829,0.9,16979,32969,1.94,0.6386999999999999,250.00,-1.08,-0.0043
2025-11-21,212,m,6221,2388,0.38,57144,78707,1.38,0.6409,365.00,113.92,0.4537
2025-12-19,240,m,6849,5101,0.74,335837,261030,0.78,0.6313,250.00,-1.08,-0.0043
2026-01-16,268,m,17660,7091,0.4,358816,367473,1.02,0.6264,260.00,8.92,0.0355
2026-03-20,331,m,4894,2126,0.43,69683,207922,2.98,0.6225999999999999,280.00,28.92,0.1152
2026-06-18,421,w,8695,1841,0.21,458257,193219,0.42,0.6212,210.00,-41.08,-0.1636
2026-09-18,513,m,7723,1459,0.19,20794,13953,0.67,0.6198,290.00,38.92,0.155
2026-12-18,604,m,2498,2112,0.85,193687,140442,0.73,0.6208,180.00,-71.08,-0.28309999999999996
2027-01-15,632,m,10256,2078,0.2,310359,134401,0.43,0.6195,300.00,48.92,0.1948
2027-06-17,785,w,7857,4177,0.53,122564,51328,0.42,0.6201,270.00,18.92,0.0754
2027-12-17,968,m,4857,1860,0.38,23466,15003,0.64,0.6214,230.00,-21.08,-0.084
