Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-04,3,w,643370,344516,0.54,891533,535946,0.6,0.616,110.00,-0.14,-0.0013
2025-04-11,10,w,136996,89380,0.65,240962,196325,0.81,0.5024000000000001,113.00,2.86,0.026000000000000002
2025-04-17,16,w,110259,65581,0.59,1097865,775653,0.71,0.4763,115.00,4.86,0.0441
2025-04-25,24,w,32228,25282,0.78,143068,116963,0.82,0.45799999999999996,110.00,-0.14,-0.0013
2025-05-02,31,w,19340,18385,0.95,86618,89693,1.04,0.4639,110.00,-0.14,-0.0013
2025-05-09,38,w,6146,4226,0.69,7846,6773,0.86,0.45990000000000003,113.00,2.86,0.026000000000000002
2025-05-16,45,m,62398,45861,0.73,667160,615420,0.92,0.4578,120.00,9.86,0.0895
2025-06-20,80,m,57832,36044,0.62,2112046,1951421,0.92,0.4918,100.00,-10.14,-0.09210000000000002
2025-07-18,108,m,30389,8194,0.27,349682,334288,0.96,0.47729999999999995,120.00,9.86,0.0895
2025-08-15,136,m,8738,10718,1.23,277954,401583,1.44,0.4747,120.00,9.86,0.0895
2025-09-19,171,m,13744,14156,1.03,461182,594081,1.29,0.4877,120.00,9.86,0.0895
2025-10-17,199,m,10045,6540,0.65,125778,175028,1.39,0.4828,120.00,9.86,0.0895
2025-11-21,234,m,2743,3325,1.21,55559,106119,1.91,0.4807,120.00,9.86,0.0895
2025-12-19,262,m,10198,12506,1.23,825483,1048472,1.27,0.48729999999999996,84.00,-26.14,-0.2373
2026-01-16,290,m,34532,10672,0.31,1210267,1281058,1.06,0.485,100.00,-10.14,-0.09210000000000002
2026-03-20,353,m,7285,8955,1.23,164561,185810,1.13,0.48840000000000006,115.00,4.86,0.0441
2026-06-18,443,w,12812,3577,0.28,424327,558381,1.32,0.49219999999999997,100.00,-10.14,-0.09210000000000002
2026-09-18,535,m,606,317,0.52,64227,51703,0.81,0.4954,125.00,14.86,0.1349
2026-12-18,626,m,2770,1396,0.5,749242,570655,0.76,0.4987,90.00,-20.14,-0.18289999999999998
2027-01-15,654,m,9315,2526,0.27,349034,308014,0.88,0.4979,115.00,4.86,0.0441
2027-06-17,807,w,198,18,0.09,0,0,0,0.5067,10.00,-100.14,-0.9092
2027-12-17,990,m,7286,10310,1.42,72313,58045,0.8,0.5034000000000001,105.00,-5.14,-0.0467
