Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-17,0,w,1501065,1348770,0.9,1866192,1256960,0.67,0.0962,105.00,3.91,0.038599999999999995
2025-04-25,8,w,839734,536555,0.64,471144,551228,1.17,0.5461,105.00,3.91,0.038599999999999995
2025-05-02,15,w,124302,104797,0.84,233395,261774,1.12,0.5635,103.00,1.91,0.0189
2025-05-09,22,w,46394,29743,0.64,83600,109674,1.31,0.5567,108.00,6.91,0.0683
2025-05-16,29,m,144402,130162,0.9,994595,691503,0.7,0.5587,110.00,8.91,0.08810000000000001
2025-05-23,36,w,45502,21319,0.47,101622,60604,0.6,0.5495,100.00,-1.09,-0.0108
2025-05-30,43,w,21274,11566,0.54,29204,17033,0.58,0.6013000000000001,110.00,8.91,0.08810000000000001
2025-06-20,64,m,91754,105961,1.15,2361622,2089534,0.88,0.5628,100.00,-1.09,-0.0108
2025-07-18,92,m,27479,26110,0.95,429296,383547,0.89,0.5404,120.00,18.91,0.187
2025-08-15,120,m,19042,11539,0.61,324233,427856,1.32,0.5289,120.00,18.91,0.187
2025-09-19,155,m,25861,21037,0.81,525450,664952,1.27,0.5327000000000001,116.00,14.91,0.1474
2025-10-17,183,m,11141,5986,0.54,197613,207377,1.05,0.5281,115.00,13.91,0.1376
2025-11-21,218,m,9985,6391,0.64,95465,125157,1.31,0.527,120.00,18.91,0.187
2025-12-19,246,m,17687,12606,0.71,855531,1056560,1.23,0.5214,85.00,-16.09,-0.1592
2026-01-16,274,m,41696,45383,1.09,1289595,1304459,1.01,0.524,100.00,-1.09,-0.0108
2026-03-20,337,m,8175,9256,1.13,256947,242402,0.94,0.5115999999999999,110.00,8.91,0.08810000000000001
2026-06-18,427,w,27354,11242,0.41,493376,611762,1.24,0.5055,100.00,-1.09,-0.0108
2026-09-18,519,m,2887,1210,0.42,78779,59380,0.75,0.5078,120.00,18.91,0.187
2026-12-18,610,m,5206,2756,0.53,753634,565547,0.75,0.5062,90.00,-11.09,-0.1097
2027-01-15,638,m,10950,4248,0.39,376745,333360,0.88,0.5047,110.00,8.91,0.08810000000000001
2027-06-17,791,w,932,428,0.46,21988,13980,0.64,0.5035000000000001,100.00,-1.09,-0.0108
2027-12-17,974,m,21071,5326,0.25,129700,100352,0.77,0.4976,100.00,-1.09,-0.0108
