Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-11,1,w,61861,32268,0.52,95665,54850,0.57,0.6015999999999999,362.50,-18.23,-0.0479
2025-04-17,7,w,41676,32833,0.79,196742,127030,0.65,0.4597,385.00,4.27,0.011200000000000002
2025-04-25,15,w,10052,4202,0.42,23073,19153,0.83,0.40700000000000003,362.50,-18.23,-0.0479
2025-05-02,22,w,4797,3817,0.8,23435,15878,0.68,0.4506,370.00,-10.73,-0.0282
2025-05-09,29,w,1300,1412,1.09,12288,9415,0.77,0.4169,325.00,-55.73,-0.1464
2025-05-16,36,m,10143,7039,0.69,143359,99183,0.69,0.4046,395.00,14.27,0.0375
2025-05-23,43,w,681,1080,1.59,3970,1995,0.5,0.3836,360.00,-20.73,-0.054400000000000004
2025-05-30,50,w,114,82,0.72,0,0,0,0.37079999999999996,315.00,-65.73,-0.1726
2025-06-20,71,m,7163,5076,0.71,202644,139886,0.69,0.34909999999999997,390.00,9.27,0.024300000000000002
2025-07-18,99,m,3394,1842,0.54,54822,34553,0.63,0.33390000000000003,395.00,14.27,0.0375
2025-08-15,127,m,3455,3032,0.88,38560,58252,1.51,0.33039999999999997,430.00,49.27,0.1294
2025-09-19,162,m,1766,2010,1.14,54848,54760,1.0,0.31670000000000004,400.00,19.27,0.0506
2025-10-17,190,m,785,1225,1.56,8647,12916,1.49,0.3175,390.00,9.27,0.024300000000000002
2025-12-19,253,m,1605,2219,1.38,72242,88209,1.22,0.3154,400.00,19.27,0.0506
2026-01-16,281,m,2749,3948,1.44,120202,102274,0.85,0.3099,400.00,19.27,0.0506
2026-03-20,344,m,591,2197,3.72,12936,11253,0.87,0.2987,380.00,-0.73,-0.0019
2026-06-18,434,w,978,898,0.92,32945,23432,0.71,0.3004,380.00,-0.73,-0.0019
2026-12-18,617,m,242,945,3.9,82889,31893,0.38,0.298,370.00,-10.73,-0.0282
2027-01-15,645,m,575,768,1.34,32687,21411,0.66,0.2975,400.00,19.27,0.0506
2027-06-17,798,w,126,19,0.15,4049,2815,0.7,0.2919,380.00,-0.73,-0.0019
2027-12-17,981,m,337,42,0.12,22141,9098,0.41,0.2913,320.00,-60.73,-0.1595
