Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-04,0,w,88433,69240,0.78,78987,48900,0.62,0.3442,377.50,17.61,0.0489
2025-04-11,7,w,62915,46042,0.73,62451,38238,0.61,0.5127,377.50,17.61,0.0489
2025-04-17,13,w,41510,31896,0.77,185753,120362,0.65,0.46549999999999997,385.00,25.11,0.0698
2025-04-25,21,w,5538,5157,0.93,18297,14046,0.77,0.42719999999999997,360.00,0.11,0.0003
2025-05-02,28,w,2619,2296,0.88,18978,12645,0.67,0.42560000000000003,370.00,10.11,0.0281
2025-05-09,35,w,1582,1693,1.07,7184,6858,0.95,0.413,300.00,-59.89,-0.1664
2025-05-16,42,m,17104,14206,0.83,131945,94116,0.71,0.41100000000000003,395.00,35.11,0.09759999999999999
2025-05-23,49,w,851,539,0.63,122,69,0.57,0.3825,375.00,15.11,0.042
2025-06-20,77,m,17351,15557,0.9,196133,137275,0.7,0.3564,395.00,35.11,0.09759999999999999
2025-07-18,105,m,5701,3945,0.69,61764,33584,0.54,0.3319,400.00,40.11,0.1115
2025-08-15,133,m,2762,2515,0.91,36230,56349,1.56,0.3321,435.00,75.11,0.2087
2025-09-19,168,m,3822,5861,1.53,53460,51227,0.96,0.32659999999999995,400.00,40.11,0.1115
2025-10-17,196,m,1027,3063,2.98,6440,8343,1.3,0.3175,395.00,35.11,0.09759999999999999
2025-12-19,259,m,2895,2579,0.89,69330,86959,1.25,0.3099,400.00,40.11,0.1115
2026-01-16,287,m,4933,5053,1.02,116735,100646,0.86,0.3061,400.00,40.11,0.1115
2026-03-20,350,m,871,902,1.04,12406,10105,0.81,0.304,380.00,20.11,0.0559
2026-06-18,440,w,2118,1492,0.7,29669,20824,0.7,0.30079999999999996,390.00,30.11,0.0837
2026-12-18,623,m,737,786,1.07,83331,32439,0.39,0.2987,375.00,15.11,0.042
2027-01-15,651,m,1598,684,0.43,31174,21695,0.7,0.2988,400.00,40.11,0.1115
2027-06-17,804,w,427,323,0.76,3688,2242,0.61,0.2982,380.00,20.11,0.0559
2027-12-17,987,m,2819,480,0.17,19272,8790,0.46,0.2986,320.00,-39.89,-0.1108
