Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-09,0,w,1306302,1435958,1.1,135934,141026,1.04,0.1359,428.00,-37.88,-0.08130000000000001
2025-04-10,1,w,480036,510134,1.06,41434,61583,1.49,0.6435,435.00,-30.88,-0.0663
2025-04-11,2,w,353734,298488,0.84,271415,450381,1.66,0.8146,441.00,-24.88,-0.053399999999999996
2025-04-14,5,w,67936,68562,1.01,39206,43106,1.1,0.462,435.00,-30.88,-0.0663
2025-04-15,6,w,38207,26058,0.68,20597,13486,0.65,0.4412,440.00,-25.88,-0.0556
2025-04-16,7,w,17661,28121,1.59,11290,11872,1.05,0.4243,440.00,-25.88,-0.0556
2025-04-17,8,w,217135,269719,1.24,812796,929375,1.14,0.4203,465.00,-0.88,-0.0019
2025-04-21,12,w,13745,9202,0.67,4497,4714,1.05,0.3513,430.00,-35.88,-0.077
2025-04-22,13,w,1009,3686,3.65,819,1379,1.68,0.4493,426.00,-39.88,-0.08560000000000001
2025-04-23,14,w,3535,2726,0.77,0,0,0,0.3493,405.00,-60.88,-0.1307
2025-04-25,16,w,38232,50790,1.33,103877,66613,0.64,0.3446,460.00,-5.88,-0.0126
2025-04-30,21,w,27758,40786,1.47,95506,88997,0.93,0.32020000000000004,465.00,-0.88,-0.0019
2025-05-02,23,w,24809,47586,1.92,70150,362984,5.17,0.3245,455.00,-10.88,-0.023399999999999997
2025-05-09,30,w,16011,17340,1.08,29758,25302,0.85,0.3118,456.00,-9.88,-0.0212
2025-05-16,37,m,106564,138336,1.3,424572,695980,1.64,0.3043,470.00,4.12,0.0088
2025-05-23,44,w,5089,8657,1.7,5598,7149,1.28,0.29760000000000003,435.00,-30.88,-0.0663
2025-05-30,51,w,13387,18891,1.41,48675,48052,0.99,0.2925,475.00,9.12,0.0196
2025-06-20,72,m,63127,56572,0.9,569918,1048694,1.84,0.2887,484.78,18.9,0.0406
2025-06-30,82,w,12892,18328,1.42,141838,90442,0.64,0.2821,475.00,9.12,0.0196
2025-07-18,100,m,16756,20430,1.22,19951,50013,2.51,0.2807,440.00,-25.88,-0.0556
2025-07-31,113,w,4450,4417,0.99,16769,12818,0.76,0.27949999999999997,465.00,-0.88,-0.0019
2025-08-15,128,m,8034,7517,0.94,90748,66425,0.73,0.2763,490.00,24.12,0.0518
2025-08-29,142,w,3744,1910,0.51,10391,8382,0.81,0.2703,470.00,4.12,0.0088
2025-09-19,163,m,17304,22266,1.29,221750,293951,1.33,0.27190000000000003,490.00,24.12,0.0518
2025-09-30,174,w,2647,2751,1.04,43618,44155,1.01,0.2667,489.00,23.12,0.0496
2025-11-21,226,m,1345,2182,1.62,5865,9062,1.55,0.26530000000000004,465.00,-0.88,-0.0019
2025-12-19,254,m,5565,10555,1.9,227097,420054,1.85,0.2635,490.00,24.12,0.0518
2025-12-31,266,w,1655,2157,1.3,18559,19850,1.07,0.2595,502.00,36.12,0.0775
2026-01-16,282,m,7723,6493,0.84,170656,188970,1.11,0.2566,490.00,24.12,0.0518
2026-03-20,345,m,3495,3491,1.0,34369,60346,1.76,0.252,490.00,24.12,0.0518
2026-03-31,356,w,336,255,0.76,1408,3509,2.49,0.2493,420.00,-45.88,-0.09849999999999999
2026-06-18,435,w,3362,2822,0.84,44544,96239,2.16,0.2503,510.00,44.12,0.0947
2026-09-18,527,m,488,343,0.7,12876,19866,1.54,0.25370000000000004,550.00,84.12,0.18059999999999998
2026-12-18,618,m,1743,780,0.45,70398,148439,2.11,0.2494,500.00,34.12,0.0732
2027-01-15,646,m,1066,1602,1.5,54070,32686,0.6,0.2501,500.00,34.12,0.0732
2027-06-17,799,w,285,36,0.13,999,9585,9.59,0.24739999999999998,445.00,-20.88,-0.044800000000000006
2027-12-17,982,m,1808,713,0.39,14311,21498,1.5,0.2487,490.00,24.12,0.0518
