Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-11,0,w,1103998,1226149,1.11,342453,536846,1.57,0.0599,445.00,-8.71,-0.0192
2025-04-14,3,w,240716,275053,1.14,86866,81864,0.94,0.374,440.00,-13.71,-0.0302
2025-04-15,4,w,47118,46313,0.98,49310,38036,0.77,0.4235,442.00,-11.71,-0.0258
2025-04-16,5,w,92698,87198,0.94,24279,34888,1.44,0.44659999999999994,443.00,-10.71,-0.0236
2025-04-17,6,w,214632,221383,1.03,910483,1014368,1.11,0.452,465.00,11.29,0.024900000000000002
2025-04-21,10,w,18797,18177,0.97,14889,15884,1.07,0.3951,439.00,-14.71,-0.032400000000000005
2025-04-22,11,w,13773,16088,1.17,5446,8913,1.64,0.39840000000000003,435.00,-18.71,-0.0412
2025-04-23,12,w,3942,4800,1.22,3015,4495,1.49,0.40340000000000004,445.00,-8.71,-0.0192
2025-04-24,13,w,2669,3543,1.33,127,2071,16.31,0.40399999999999997,435.00,-18.71,-0.0412
2025-04-25,14,w,28500,31216,1.1,118249,102947,0.87,0.4044,460.00,6.29,0.0139
2025-04-30,19,w,18469,26361,1.43,108617,138608,1.28,0.38380000000000003,460.00,6.29,0.0139
2025-05-02,21,w,13131,24238,1.85,81402,419754,5.16,0.38789999999999997,448.00,-5.71,-0.0126
2025-05-09,28,w,6715,9255,1.38,36475,33472,0.92,0.3711,455.00,1.29,0.0028000000000000004
2025-05-16,35,m,167352,72640,0.43,456974,728831,1.59,0.3566,470.00,16.29,0.0359
2025-05-23,42,w,3077,5869,1.91,8224,14291,1.74,0.35009999999999997,446.00,-7.71,-0.017
2025-05-30,49,w,5853,9736,1.66,52243,58438,1.12,0.34240000000000004,475.00,21.29,0.046900000000000004
2025-06-20,70,m,19470,18463,0.95,569574,1014182,1.78,0.3273,480.00,26.29,0.0579
2025-06-30,80,w,13883,10264,0.74,155850,94190,0.6,0.32030000000000003,475.00,21.29,0.046900000000000004
2025-07-18,98,m,15473,13817,0.89,25493,58963,2.31,0.3146,445.00,-8.71,-0.0192
2025-07-31,111,w,4047,2626,0.65,17922,15715,0.88,0.3103,460.00,6.29,0.0139
2025-08-15,126,m,8073,4135,0.51,93056,75962,0.82,0.3073,485.00,31.29,0.069
2025-08-29,140,w,1067,1304,1.22,13808,10946,0.79,0.3054,470.00,16.29,0.0359
2025-09-19,161,m,31815,13542,0.43,230067,314024,1.36,0.2999,490.00,36.29,0.08
2025-09-30,172,w,767,1647,2.15,44834,44447,0.99,0.295,488.00,34.29,0.0756
2025-11-21,224,m,430,2101,4.89,6641,10272,1.55,0.28809999999999997,465.00,11.29,0.024900000000000002
2025-12-19,252,m,1787,3520,1.97,226033,426426,1.89,0.2853,490.00,36.29,0.08
2025-12-31,264,w,5519,439,0.08,19630,20284,1.03,0.2821,500.00,46.29,0.102
2026-01-16,280,m,7142,7551,1.06,176314,189749,1.08,0.2787,490.00,36.29,0.08
2026-03-20,343,m,8328,1330,0.16,39651,65761,1.66,0.275,485.00,31.29,0.069
2026-03-31,354,w,12779,1857,0.15,6094,3831,0.63,0.27440000000000003,425.00,-28.71,-0.0633
2026-06-18,433,w,1170,3580,3.06,46692,98805,2.12,0.26940000000000003,510.00,56.29,0.1241
2026-09-18,525,m,450,519,1.15,12829,19925,1.55,0.267,550.00,96.29,0.2122
2026-12-18,616,m,1621,2696,1.66,72169,148881,2.06,0.2636,500.00,46.29,0.102
2027-01-15,644,m,575,316,0.55,54218,33516,0.62,0.26289999999999997,500.00,46.29,0.102
2027-06-17,797,w,25,63,2.52,1260,9608,7.63,0.26239999999999997,445.00,-8.71,-0.0192
2027-12-17,980,m,311,315,1.01,15652,21572,1.38,0.2647,480.00,26.29,0.0579
