Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-03-17,0,w,1371938,1379019,1.01,127305,156299,1.23,0.0311,478.00,-4.76,-0.009899999999999999
2025-03-18,1,w,366298,372740,1.02,40295,49132,1.22,0.2575,477.00,-5.76,-0.011899999999999999
2025-03-19,2,w,60391,74746,1.24,39013,43324,1.11,0.2945,476.00,-6.76,-0.013999999999999999
2025-03-20,3,w,38879,33145,0.85,26068,27294,1.05,0.2908,476.00,-6.76,-0.013999999999999999
2025-03-21,4,m,162147,249323,1.54,968193,1124725,1.16,0.28809999999999997,495.00,12.24,0.0253
2025-03-24,7,w,11148,18688,1.68,16020,18750,1.17,0.2458,476.00,-6.76,-0.013999999999999999
2025-03-25,8,w,3832,5790,1.51,4265,6783,1.59,0.2482,475.00,-7.76,-0.0161
2025-03-26,9,w,2162,2062,0.95,2343,2592,1.11,0.25,475.00,-7.76,-0.0161
2025-03-27,10,w,1977,2758,1.4,1145,1717,1.5,0.2521,478.00,-4.76,-0.009899999999999999
2025-03-28,11,w,28910,45249,1.57,131126,86673,0.66,0.25489999999999996,490.00,7.24,0.015
2025-03-31,14,w,28272,21788,0.77,185724,437779,2.36,0.2414,500.00,17.24,0.035699999999999996
2025-04-04,18,w,19478,15174,0.78,75798,207185,2.73,0.251,494.00,11.24,0.0233
2025-04-11,25,w,9384,5639,0.6,40440,171356,4.24,0.24239999999999998,486.00,3.24,0.0067
2025-04-17,31,w,48320,60232,1.25,401474,713611,1.78,0.23379999999999998,500.00,17.24,0.035699999999999996
2025-04-25,39,w,3923,2420,0.62,13997,19147,1.37,0.23079999999999998,487.50,4.74,0.0098
2025-04-30,44,w,8365,3150,0.38,18187,13623,0.75,0.2261,480.00,-2.76,-0.005699999999999999
2025-05-02,46,w,1702,1314,0.77,1736,897,0.52,0.2314,480.00,-2.76,-0.005699999999999999
2025-05-16,60,m,19255,25102,1.3,163152,212461,1.3,0.2286,504.00,21.24,0.044000000000000004
2025-05-30,74,w,1907,1800,0.94,4908,4816,0.98,0.2279,485.00,2.24,0.0046
2025-06-20,95,m,20042,19598,0.98,450268,1030273,2.29,0.2279,500.00,17.24,0.035699999999999996
2025-06-30,105,w,6004,1610,0.27,66013,91623,1.39,0.22649999999999998,515.00,32.24,0.0668
2025-07-31,136,w,1565,406,0.26,7464,2205,0.3,0.2267,485.00,2.24,0.0046
2025-08-15,151,m,22273,3899,0.18,73333,41751,0.57,0.228,520.00,37.24,0.0771
2025-08-29,165,w,771,71,0.09,963,1375,1.43,0.22949999999999998,475.00,-7.76,-0.0161
2025-09-19,186,m,4381,4526,1.03,153846,204286,1.33,0.2299,510.00,27.24,0.0564
2025-09-30,197,w,400,4903,12.26,39159,31503,0.8,0.2296,491.00,8.24,0.0171
2025-12-19,277,m,2847,5484,1.93,180123,411743,2.29,0.233,499.78,17.01,0.0352
2025-12-31,289,w,754,288,0.38,11909,16968,1.42,0.2309,530.00,47.24,0.0978
2026-01-16,305,m,4138,2780,0.67,146505,179408,1.22,0.23079999999999998,504.78,22.01,0.045599999999999995
2026-03-20,368,m,699,496,0.71,22535,29020,1.29,0.23170000000000002,495.00,12.24,0.0253
2026-06-18,458,w,202,170,0.84,40136,79832,1.99,0.2335,514.78,32.01,0.0663
2026-09-18,550,m,234,870,3.72,9417,18545,1.97,0.2343,550.00,67.24,0.1393
2026-12-18,641,m,345,154,0.45,64851,127567,1.97,0.2343,500.00,17.24,0.035699999999999996
2027-01-15,669,m,153,236,1.54,50491,29907,0.59,0.2354,505.00,22.24,0.0461
2027-12-17,1005,m,322,508,1.58,4900,7395,1.51,0.2395,475.00,-7.76,-0.0161
