Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-14,0,w,1182253,1201800,1.02,132457,142470,1.08,0.1334,446.00,-9.24,-0.0203
2025-04-15,1,w,298132,327715,1.1,58756,54359,0.93,0.42229999999999995,445.00,-10.24,-0.0225
2025-04-16,2,w,83335,78550,0.94,44456,59245,1.33,0.6163000000000001,449.00,-6.24,-0.0137
2025-04-17,3,w,209265,240526,1.15,956790,1037944,1.08,0.5346,463.00,7.76,0.017
2025-04-21,7,w,34682,37226,1.07,19865,24930,1.25,0.3761,445.00,-10.24,-0.0225
2025-04-22,8,w,10896,9787,0.9,9404,20521,2.18,0.3796,439.00,-16.24,-0.035699999999999996
2025-04-23,9,w,5278,9994,1.89,4587,7551,1.65,0.3814,447.00,-8.24,-0.0181
2025-04-24,10,w,5081,4911,0.97,1882,5072,2.7,0.38299999999999995,447.00,-8.24,-0.0181
2025-04-25,11,w,53656,163376,3.04,120441,107090,0.89,0.3811,460.00,4.76,0.0104
2025-04-28,14,w,2577,2651,1.03,0,0,0,0.3508,380.00,-75.24,-0.1653
2025-04-30,16,w,20091,22745,1.13,113479,146601,1.29,0.35119999999999996,460.00,4.76,0.0104
2025-05-02,18,w,19435,40875,2.1,84922,431004,5.08,0.35479999999999995,450.00,-5.24,-0.0115
2025-05-09,25,w,17801,13262,0.75,38727,36474,0.94,0.33640000000000003,456.00,0.76,0.0017000000000000001
2025-05-16,32,m,67900,83449,1.23,567415,754988,1.33,0.3232,465.00,9.76,0.021400000000000002
2025-05-23,39,w,5092,4617,0.91,10190,16710,1.64,0.3161,450.00,-5.24,-0.0115
2025-05-30,46,w,12800,130310,10.18,53849,59725,1.11,0.3091,474.00,18.76,0.0412
2025-06-20,67,m,37931,56383,1.49,584610,1018980,1.74,0.30079999999999996,480.00,24.76,0.054400000000000004
2025-06-30,77,w,18409,10884,0.59,163968,98484,0.6,0.29410000000000003,475.00,19.76,0.0434
2025-07-18,95,m,6449,24177,3.75,33819,66800,1.98,0.29350000000000004,450.00,-5.24,-0.0115
2025-07-31,108,w,2350,2550,1.09,19786,17810,0.9,0.2909,460.00,4.76,0.0104
2025-08-15,123,m,4714,33643,7.14,95771,77527,0.81,0.2889,480.00,24.76,0.054400000000000004
2025-08-29,137,w,1028,623,0.61,14508,11985,0.83,0.2871,465.00,9.76,0.021400000000000002
2025-09-19,158,m,15050,25357,1.68,245503,310107,1.26,0.28350000000000003,490.00,34.76,0.07629999999999999
2025-09-30,169,w,1197,1751,1.46,45108,44958,1.0,0.27949999999999997,488.00,32.76,0.07200000000000001
2025-11-21,221,m,1671,973,0.58,6835,11551,1.69,0.2763,465.00,9.76,0.021400000000000002
2025-12-19,249,m,5605,4504,0.8,225948,427246,1.89,0.2738,490.00,34.76,0.07629999999999999
2025-12-31,261,w,1715,830,0.48,21877,20459,0.94,0.2699,499.00,43.76,0.09609999999999999
2026-01-16,277,m,4353,3203,0.74,177281,189102,1.07,0.27,490.00,34.76,0.07629999999999999
2026-03-20,340,m,6401,1130,0.18,40427,66504,1.65,0.2663,485.00,29.76,0.0654
2026-03-31,351,w,7786,742,0.1,7570,4704,0.62,0.2671,425.00,-30.24,-0.0664
2026-06-18,430,w,2027,886,0.44,46781,100412,2.15,0.26239999999999997,510.00,54.76,0.12029999999999999
2026-09-18,522,m,3143,469,0.15,12950,20169,1.56,0.2607,550.00,94.76,0.20809999999999998
2026-12-18,613,m,1446,1329,0.92,72965,149651,2.05,0.25730000000000003,500.00,44.76,0.0983
2027-01-15,641,m,905,198,0.22,54154,33519,0.62,0.2582,500.00,44.76,0.0983
2027-06-17,794,w,24,103,4.29,1267,9619,7.59,0.2589,445.00,-10.24,-0.0225
2027-12-17,977,m,366,378,1.03,15774,21602,1.37,0.256,480.00,24.76,0.054400000000000004
