Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-24,0,w,895601,1352381,1.51,126847,136721,1.08,0.13369999999999999,453.00,-16.4,-0.0349
2025-04-25,1,w,426666,538754,1.26,204907,404420,1.97,0.3632,450.00,-19.4,-0.041299999999999996
2025-04-28,4,w,74753,82455,1.1,30191,39484,1.31,0.2586,450.00,-19.4,-0.041299999999999996
2025-04-29,5,w,25930,45756,1.76,15319,15988,1.04,0.2861,450.00,-19.4,-0.041299999999999996
2025-04-30,6,w,45829,51559,1.13,207759,223560,1.08,0.3019,450.00,-19.4,-0.041299999999999996
2025-05-01,7,w,16286,18382,1.13,8589,11716,1.36,0.30829999999999996,449.00,-20.4,-0.0435
2025-05-02,8,w,59833,89189,1.49,188557,409529,2.17,0.33490000000000003,446.00,-23.4,-0.0499
2025-05-05,11,w,5433,7671,1.41,27280,10178,0.37,0.2932,450.00,-19.4,-0.041299999999999996
2025-05-06,12,w,3236,6014,1.86,1720,3612,2.1,0.2991,450.00,-19.4,-0.041299999999999996
2025-05-07,13,w,1470,5054,3.44,749,930,1.24,0.2988,455.00,-14.4,-0.030699999999999998
2025-05-08,14,w,1505,1350,0.9,0,0,0,0.2962,395.00,-74.4,-0.1585
2025-05-09,15,w,14177,41372,2.92,64976,72135,1.11,0.2986,455.00,-14.4,-0.030699999999999998
2025-05-16,22,m,101722,126875,1.25,667388,925928,1.39,0.2862,455.00,-14.4,-0.030699999999999998
2025-05-23,29,w,15359,109638,7.14,38522,34176,0.89,0.2814,454.00,-15.4,-0.032799999999999996
2025-05-30,36,w,17733,21032,1.19,77781,196954,2.53,0.2716,470.00,0.6,0.0013
2025-06-06,43,w,1719,545,0.32,0,0,0,0.27149999999999996,442.50,-26.9,-0.057300000000000004
2025-06-20,57,m,39786,44379,1.12,646999,975770,1.51,0.26899999999999996,480.00,10.6,0.0226
2025-06-30,67,w,4205,8616,2.05,173255,108991,0.63,0.2634,475.00,5.6,0.011899999999999999
2025-07-18,85,m,14840,19169,1.29,54047,103588,1.92,0.26649999999999996,450.00,-19.4,-0.041299999999999996
2025-07-31,98,w,3448,2718,0.79,24422,23509,0.96,0.2662,460.00,-9.4,-0.02
2025-08-15,113,m,3655,5668,1.55,108803,194647,1.79,0.26530000000000004,475.00,5.6,0.011899999999999999
2025-08-29,127,w,979,472,0.48,15568,14349,0.92,0.266,465.00,-4.4,-0.009399999999999999
2025-09-19,148,m,8949,11235,1.26,285934,340842,1.19,0.263,480.00,10.6,0.0226
2025-09-30,159,w,1340,1961,1.46,48369,47512,0.98,0.2618,484.00,14.6,0.0311
2025-11-21,211,m,934,1201,1.29,18081,14690,0.81,0.2637,460.00,-9.4,-0.02
2025-12-19,239,m,2056,7309,3.55,233226,434004,1.86,0.2605,484.78,15.38,0.032799999999999996
2025-12-31,251,w,836,834,1.0,24932,22449,0.9,0.2575,495.00,25.6,0.0545
2026-01-16,267,m,5102,2537,0.5,181600,194843,1.07,0.2566,480.00,10.6,0.0226
2026-03-20,330,m,2145,2694,1.26,52984,73115,1.38,0.2547,480.00,10.6,0.0226
2026-03-31,341,w,2116,97,0.05,17471,5895,0.34,0.2531,450.00,-19.4,-0.041299999999999996
2026-06-18,420,w,998,3255,3.26,50789,104628,2.06,0.25120000000000003,510.00,40.6,0.08650000000000001
2026-09-18,512,m,414,889,2.15,14654,21987,1.5,0.2486,550.00,80.6,0.17170000000000002
2026-12-18,603,m,2085,2575,1.24,84438,154101,1.83,0.24539999999999998,500.00,30.6,0.0652
2027-01-15,631,m,1632,795,0.49,56320,33987,0.6,0.24539999999999998,500.00,30.6,0.0652
2027-06-17,784,w,40,7510,187.75,1623,9887,6.09,0.24719999999999998,440.00,-29.4,-0.0626
2027-12-17,967,m,771,786,1.02,18121,25994,1.43,0.2502,475.00,5.6,0.011899999999999999
