Strike,Last_Price,Bid,Mid,Ask,Volume,OI,IV,Delta,Gamma,Theta,Vega,OptionType,Expiration,UndPrice
95.00,,68.90,69.65,70.40,0,0,0.0,1.00,0.0000,-0.01,0.00,Call,2025-03-28,165.06
100.00,,63.90,64.65,65.40,0,12,0.0,1.00,0.0000,-0.01,0.00,Call,2025-03-28,165.06
105.00,63.22,58.90,59.65,60.40,1,3,0.0,1.00,0.0000,-0.01,0.00,Call,2025-03-28,165.06
110.00,,53.90,54.65,55.40,0,12,0.0,1.00,0.0000,-0.01,0.00,Call,2025-03-28,165.06
115.00,,48.95,49.68,50.40,0,13,0.0,1.00,0.0000,-0.01,0.00,Call,2025-03-28,165.06
120.00,47.49,43.95,44.68,45.40,1,12,0.0,1.00,0.0000,-0.01,0.00,Call,2025-03-28,165.06
125.00,,39.95,40.18,40.40,0,6,1.6844,0.99,0.0014,-0.16,0.00,Call,2025-03-28,165.06
130.00,,34.95,35.18,35.40,0,18,1.4703,0.99,0.0018,-0.16,0.00,Call,2025-03-28,165.06
135.00,33.67,29.95,30.17,30.40,52,20,1.2622,0.99,0.0023,-0.15,0.00,Call,2025-03-28,165.06
138.00,,26.95,27.17,27.40,0,2,1.1399,0.98,0.0027,-0.15,0.00,Call,2025-03-28,165.06
139.00,,24.95,25.67,26.40,0,2,0.0,1.00,0.0000,-0.02,0.00,Call,2025-03-28,165.06
140.00,28.71,24.95,25.17,25.40,4,82,1.0592,0.98,0.0031,-0.15,0.00,Call,2025-03-28,165.06
141.00,27.62,23.95,24.17,24.40,4,1,1.0191,0.98,0.0033,-0.14,0.01,Call,2025-03-28,165.06
142.00,26.84,22.95,23.15,23.35,4,5,0.9246,0.99,0.0029,-0.11,0.00,Call,2025-03-28,165.06
143.00,24.65,21.90,22.15,22.40,5,2,0.8863,0.99,0.0031,-0.11,0.00,Call,2025-03-28,165.06
144.00,,20.95,21.17,21.40,0,4,0.8996,0.98,0.0041,-0.14,0.01,Call,2025-03-28,165.06
145.00,,19.95,20.20,20.45,0,43,0.8998999999999999,0.98,0.0051,-0.17,0.01,Call,2025-03-28,165.06
146.00,,18.95,19.17,19.40,0,9,0.8205,0.98,0.0048,-0.14,0.01,Call,2025-03-28,165.06
147.00,,17.95,18.20,18.45,0,5,0.8183,0.97,0.0060,-0.17,0.01,Call,2025-03-28,165.06
148.00,,16.95,17.20,17.45,0,34,0.7775,0.97,0.0065,-0.16,0.01,Call,2025-03-28,165.06
149.00,,15.95,16.20,16.45,0,23,0.7369,0.97,0.0072,-0.16,0.01,Call,2025-03-28,165.06
150.00,15.2,14.95,15.20,15.45,73,574,0.6962,0.97,0.0079,-0.16,0.01,Call,2025-03-28,165.06
152.50,14.65,12.45,12.68,12.90,4,204,0.5647,0.97,0.0091,-0.13,0.01,Call,2025-03-28,165.06
155.00,10.3,10.10,10.27,10.45,49,347,0.5522,0.94,0.0174,-0.21,0.01,Call,2025-03-28,165.06
157.50,9.15,7.55,7.80,8.05,22,517,0.4539,0.92,0.0262,-0.22,0.02,Call,2025-03-28,165.06
160.00,5.45,5.35,5.50,5.65,1346,1619,0.4143,0.85,0.0459,-0.31,0.03,Call,2025-03-28,165.06
162.50,3.4,3.30,3.35,3.40,384,2059,0.3614,0.73,0.0751,-0.38,0.04,Call,2025-03-28,165.06
165.00,1.68,1.66,1.68,1.70,1615,7078,0.33390000000000003,0.52,0.0977,-0.42,0.05,Call,2025-03-28,165.06
167.50,0.67,0.67,0.68,0.68,7099,9045,0.3247,0.28,0.0846,-0.34,0.04,Call,2025-03-28,165.06
170.00,0.23,0.21,0.22,0.23,16871,22706,0.32530000000000003,0.11,0.0488,-0.19,0.02,Call,2025-03-28,165.06
172.50,0.08,0.07,0.08,0.08,10457,13635,0.3443,0.04,0.0221,-0.10,0.01,Call,2025-03-28,165.06
175.00,0.04,0.03,0.04,0.04,4154,10371,0.3823,0.02,0.0106,-0.06,0.01,Call,2025-03-28,165.06
177.50,0.02,0.02,0.03,0.03,704,8528,0.4387,0.01,0.0064,-0.05,0.00,Call,2025-03-28,165.06
180.00,0.01,0.01,0.02,0.03,557,11445,0.4965,0.01,0.0043,-0.04,0.00,Call,2025-03-28,165.06
182.50,0.01,0.00,0.01,0.02,41,9511,0.5217,0.01,0.0023,-0.02,0.00,Call,2025-03-28,165.06
185.00,0.02,0.01,0.02,0.02,103,2730,0.6106,0.01,0.0024,-0.03,0.00,Call,2025-03-28,165.06
187.50,0.01,0.01,0.02,0.02,15,381,0.6736,0.01,0.0020,-0.03,0.00,Call,2025-03-28,165.06
190.00,0.01,0.01,0.02,0.02,621,2472,0.7352,0.01,0.0017,-0.03,0.00,Call,2025-03-28,165.06
192.50,,0.00,0.05,0.10,0,116,0.9181999999999999,0.01,0.0030,-0.09,0.00,Call,2025-03-28,165.06
195.00,0.01,0.00,0.01,0.01,42,5255,0.7676999999999999,0.00,0.0006,-0.01,0.00,Call,2025-03-28,165.06
200.00,0.01,0.00,0.01,0.01,24,4222,0.8725,0.00,0.0005,-0.01,0.00,Call,2025-03-28,165.06
205.00,,0.00,0.01,0.01,0,4931,0.9734999999999999,0.00,0.0004,-0.01,0.00,Call,2025-03-28,165.06
210.00,0.01,0.00,0.05,0.10,2,549,1.3516,0.01,0.0015,-0.10,0.00,Call,2025-03-28,165.06
215.00,,0.00,0.01,0.01,0,544,1.1655,0.00,0.0003,-0.01,0.00,Call,2025-03-28,165.06
220.00,,0.00,0.01,0.01,0,706,1.2570999999999999,0.00,0.0003,-0.02,0.00,Call,2025-03-28,165.06
225.00,,0.00,0.01,0.01,0,531,1.3459,0.00,0.0002,-0.02,0.00,Call,2025-03-28,165.06
230.00,,0.00,0.01,0.01,0,1057,1.4322,0.00,0.0002,-0.02,0.00,Call,2025-03-28,165.06
235.00,,0.00,0.01,0.01,0,27,1.5162,0.00,0.0002,-0.02,0.00,Call,2025-03-28,165.06
240.00,,0.00,0.01,0.01,0,1515,1.5978999999999999,0.00,0.0002,-0.02,0.00,Call,2025-03-28,165.06
245.00,,0.00,0.01,0.01,0,1,1.6774,0.00,0.0002,-0.02,0.00,Call,2025-03-28,165.06
250.00,,0.00,0.01,0.01,0,2,1.7550999999999999,0.00,0.0001,-0.02,0.00,Call,2025-03-28,165.06
255.00,,0.00,0.01,0.01,0,5,1.8309,0.00,0.0001,-0.02,0.00,Call,2025-03-28,165.06
260.00,,0.00,0.01,0.01,0,0,1.9047999999999998,0.00,0.0001,-0.02,0.00,Call,2025-03-28,165.06
265.00,,0.00,0.01,0.01,0,8,1.9769999999999999,0.00,0.0001,-0.02,0.00,Call,2025-03-28,165.06
270.00,,0.00,0.01,0.01,0,1,2.0476,0.00,0.0001,-0.02,0.00,Call,2025-03-28,165.06
95.00,,0.00,0.01,0.01,0,4,2.3750999999999998,0.00,0.0001,-0.02,0.00,Put,2025-03-28,165.06
100.00,,0.00,0.01,0.02,0,5,2.2979,0.00,0.0001,-0.03,0.00,Put,2025-03-28,165.06
105.00,,0.00,0.01,0.02,0,86,2.0887000000000002,0.00,0.0002,-0.03,0.00,Put,2025-03-28,165.06
110.00,,0.00,0.02,0.03,0,339,1.9613,0.00,0.0003,-0.04,0.00,Put,2025-03-28,165.06
115.00,,0.00,0.02,0.03,0,1467,1.7625,0.00,0.0003,-0.04,0.00,Put,2025-03-28,165.06
120.00,,0.00,0.01,0.01,0,3145,1.4206,0.00,0.0002,-0.01,0.00,Put,2025-03-28,165.06
125.00,,0.00,0.01,0.01,0,787,1.2512,0.00,0.0002,-0.01,0.00,Put,2025-03-28,165.06
130.00,0.01,0.00,0.02,0.04,1,532,1.2441,0.00,0.0008,-0.05,0.00,Put,2025-03-28,165.06
135.00,0.01,0.00,0.01,0.01,151,1064,0.9281,0.00,0.0004,-0.01,0.00,Put,2025-03-28,165.06
138.00,,0.00,0.02,0.04,0,0,0.9601999999999999,-0.01,0.0013,-0.04,0.00,Put,2025-03-28,165.06
139.00,,0.00,0.01,0.01,0,0,0.8037000000000001,0.00,0.0006,-0.01,0.00,Put,2025-03-28,165.06
140.00,0.01,0.00,0.01,0.01,276,1177,0.773,0.00,0.0006,-0.01,0.00,Put,2025-03-28,165.06
141.00,0.02,0.00,0.01,0.01,107,26,0.7424,0.00,0.0007,-0.01,0.00,Put,2025-03-28,165.06
142.00,0.02,0.00,0.02,0.04,135,26,0.8220000000000001,-0.01,0.0017,-0.04,0.00,Put,2025-03-28,165.06
143.00,0.01,0.01,0.03,0.04,26,204,0.809,-0.01,0.0021,-0.05,0.00,Put,2025-03-28,165.06
144.00,,0.01,0.02,0.02,0,240,0.7292000000000001,-0.01,0.0017,-0.03,0.00,Put,2025-03-28,165.06
145.00,0.03,0.01,0.04,0.07,10,1510,0.7856000000000001,-0.01,0.0032,-0.07,0.00,Put,2025-03-28,165.06
146.00,,0.01,0.03,0.04,0,1179,0.7045999999999999,-0.01,0.0027,-0.05,0.00,Put,2025-03-28,165.06
147.00,0.03,0.01,0.03,0.04,1,544,0.6701,-0.01,0.0030,-0.05,0.00,Put,2025-03-28,165.06
148.00,0.02,0.02,0.07,0.11,2,663,0.7262000000000001,-0.02,0.0054,-0.11,0.01,Put,2025-03-28,165.06
149.00,0.03,0.02,0.03,0.03,32,667,0.6009,-0.01,0.0036,-0.05,0.00,Put,2025-03-28,165.06
150.00,0.04,0.03,0.04,0.04,751,2297,0.5927,-0.01,0.0048,-0.06,0.00,Put,2025-03-28,165.06
152.50,0.06,0.04,0.05,0.05,1291,2083,0.5223,-0.02,0.0073,-0.07,0.01,Put,2025-03-28,165.06
