Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-25,1,w,223836,125003,0.56,129910,97522,0.75,1.6999000000000002,150.00,-16.97,-0.1017
2025-05-02,8,w,89762,25664,0.29,60384,35800,0.59,0.685,150.00,-16.97,-0.1017
2025-05-09,15,w,14367,4926,0.34,23083,7891,0.34,0.5434,150.00,-16.97,-0.1017
2025-05-16,22,m,56898,41851,0.74,202741,126330,0.62,0.4727,160.00,-6.97,-0.0418
2025-05-23,29,w,3802,1096,0.29,15383,18199,1.18,0.42840000000000006,115.00,-51.97,-0.31129999999999997
2025-05-30,36,w,4356,1717,0.39,9938,7374,0.74,0.4033,115.00,-51.97,-0.31129999999999997
2025-06-06,43,w,643,166,0.26,0,0,0,0.3818,90.00,-76.98,-0.461
2025-06-20,57,m,40506,18994,0.47,297204,220244,0.74,0.365,165.00,-1.97,-0.0118
2025-07-18,85,m,11132,10881,0.98,97596,66778,0.68,0.3421,170.00,3.03,0.0181
2025-08-15,113,m,7848,1084,0.14,69326,78319,1.13,0.35479999999999995,165.00,-1.97,-0.0118
2025-09-19,148,m,7852,4264,0.54,109388,107089,0.98,0.3404,165.00,-1.97,-0.0118
2025-10-17,176,m,2808,962,0.34,48598,23605,0.49,0.33399999999999996,160.00,-6.97,-0.0418
2025-11-21,211,m,1312,1295,0.99,8846,6918,0.78,0.3378,150.00,-16.97,-0.1017
2025-12-19,239,m,2797,744,0.27,117101,95445,0.82,0.3318,165.00,-1.97,-0.0118
2026-01-16,267,m,14216,2356,0.17,324130,143342,0.44,0.3271,165.00,-1.97,-0.0118
2026-03-20,330,m,1389,1178,0.85,36085,52023,1.44,0.32630000000000003,160.00,-6.97,-0.0418
2026-06-18,420,w,1811,722,0.4,44834,42961,0.96,0.3249,160.00,-6.97,-0.0418
2026-09-18,512,m,750,28,0.04,3221,5239,1.63,0.3243,160.00,-6.97,-0.0418
2026-12-18,603,m,281,20,0.07,153724,42983,0.28,0.326,170.00,3.03,0.0181
2027-01-15,631,m,1783,389,0.22,101899,46837,0.46,0.3257,165.00,-1.97,-0.0118
2027-06-17,784,w,4039,269,0.07,3006,718,0.24,0.32439999999999997,130.00,-36.97,-0.2214
2027-12-17,967,m,588,457,0.78,12277,9023,0.73,0.3301,150.00,-16.97,-0.1017
