Strike,Last_Price,Bid,Mid,Ask,Volume,OI,IV,Delta,Gamma,Theta,Vega,OptionType,Expiration,UndPrice
80.00,,63.70,64.80,65.90,0,0,5.5684000000000005,0.95,0.0018,-1.59,0.01,Call,2025-04-11,144.7
85.00,,58.70,59.80,60.90,0,1,5.083,0.94,0.0021,-1.56,0.01,Call,2025-04-11,144.7
90.00,,53.70,54.83,55.95,0,0,4.6422,0.94,0.0025,-1.54,0.01,Call,2025-04-11,144.7
95.00,49.26,48.70,49.83,50.95,4,7,4.2029000000000005,0.93,0.0030,-1.50,0.01,Call,2025-04-11,144.7
100.00,44.36,43.75,44.85,45.95,4,8,3.7986,0.92,0.0036,-1.48,0.02,Call,2025-04-11,144.7
105.00,45.89,38.75,39.88,41.00,2,9,3.4076,0.91,0.0044,-1.44,0.02,Call,2025-04-11,144.7
106.00,,37.75,38.88,40.00,0,0,3.3278,0.91,0.0046,-1.43,0.02,Call,2025-04-11,144.7
107.00,,36.75,37.88,39.00,0,0,3.2486,0.91,0.0048,-1.42,0.02,Call,2025-04-11,144.7
108.00,,35.75,36.90,38.05,0,0,3.1839,0.91,0.0050,-1.43,0.02,Call,2025-04-11,144.7
109.00,,34.85,35.73,36.60,0,0,3.0062,0.91,0.0051,-1.31,0.02,Call,2025-04-11,144.7
110.00,40.93,33.80,34.70,35.60,2,21,2.9155,0.91,0.0053,-1.28,0.02,Call,2025-04-11,144.7
111.00,,32.80,33.68,34.55,0,0,2.8256,0.91,0.0055,-1.25,0.02,Call,2025-04-11,144.7
112.00,,31.80,32.93,34.05,0,0,2.8854,0.90,0.0059,-1.39,0.02,Call,2025-04-11,144.7
113.00,,30.85,31.75,32.65,0,0,2.7163999999999997,0.90,0.0061,-1.28,0.02,Call,2025-04-11,144.7
114.00,,29.85,30.75,31.65,0,0,2.6412,0.90,0.0064,-1.26,0.02,Call,2025-04-11,144.7
115.00,,28.85,29.98,31.10,0,7,2.6795999999999998,0.89,0.0068,-1.38,0.02,Call,2025-04-11,144.7
116.00,,27.90,28.80,29.70,0,0,2.5171,0.89,0.0070,-1.27,0.02,Call,2025-04-11,144.7
