Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-03-21,0,m,751,2494,3.32,59404,75452,1.27,0.049400000000000006,145.00,-1.6,-0.0109
2025-03-28,7,w,284,339,1.19,2866,1802,0.63,0.13,144.00,-2.6,-0.0177
2025-04-04,14,w,882,835,0.95,1592,7163,4.5,0.1332,150.00,3.4,0.0232
2025-04-11,21,w,20,3,0.15,1065,278,0.26,0.1379,146.00,-0.6,-0.0040999999999999995
2025-04-17,27,w,931,2799,3.01,12064,12482,1.03,0.1414,147.00,0.4,0.0027
2025-04-25,35,w,55,26,0.47,137,126,0.92,0.1371,144.50,-2.1,-0.0143
2025-05-02,42,w,27,42,1.56,101,139,1.38,0.1369,146.50,-0.1,-0.0007000000000000001
2025-05-16,56,m,268,342,1.28,377,4510,11.96,0.1387,145.00,-1.6,-0.0109
2025-06-20,91,m,93,45,0.48,44779,80607,1.8,0.1393,147.00,0.4,0.0027
2025-09-19,182,m,53,12,0.23,15501,25816,1.67,0.1492,147.00,0.4,0.0027
2025-10-17,210,m,18,1,0.06,8983,13584,1.51,0.1501,140.00,-6.6,-0.045
2025-12-19,273,m,0,0,0,6073,11467,1.89,0.1508,150.00,3.4,0.0232
2026-01-16,301,m,51,5,0.1,26005,45919,1.77,0.1499,131.00,-15.6,-0.10640000000000001
2027-01-15,665,m,2,0,0.0,3783,4881,1.29,0.1567,146.00,-0.6,-0.0040999999999999995
