Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-17,0,w,271,1810,6.68,13785,15649,1.14,1.4886000000000001,85.00,4.11,0.0508
2025-04-25,8,w,59,4,0.07,62,351,5.66,0.5932,81.50,0.61,0.0075
2025-05-02,15,w,28,3,0.11,14,9,0.64,0.4379,75.00,-5.89,-0.0728
2025-05-09,22,w,2,2,1.0,20,8,0.4,0.34090000000000004,79.50,-1.39,-0.0172
2025-05-16,29,m,342,2099,6.14,108743,154635,1.42,0.2945,78.00,-2.89,-0.035699999999999996
2025-05-23,36,w,11,0,0.0,9,152,16.89,0.3107,76.00,-4.89,-0.0605
2025-05-30,43,w,1,1,1.0,3,7,2.33,0.2903,84.00,3.11,0.0384
2025-06-20,64,m,5329,5059,0.95,43498,44521,1.02,0.2957,86.00,5.11,0.0632
2025-09-19,155,m,15,0,0.0,24791,8687,0.35,0.2408,90.00,9.11,0.11259999999999999
2026-01-16,274,m,4,0,0.0,4076,7614,1.87,0.23559999999999998,86.00,5.11,0.0632
2027-01-15,638,m,0,1,∞,955,2773,2.9,0.19870000000000002,85.00,4.11,0.0508
