Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-11,2,w,193030,107209,0.56,107974,72668,0.67,1.0485,532.50,-53.55,-0.09140000000000001
2025-04-17,8,w,80744,48805,0.6,167994,126931,0.76,0.5592,575.00,-11.05,-0.0189
2025-04-25,16,w,25555,13734,0.54,29788,22637,0.76,0.4686,565.00,-21.05,-0.0359
2025-05-02,23,w,10520,4755,0.45,17170,10779,0.63,0.5722999999999999,560.00,-26.05,-0.044500000000000005
2025-05-09,30,w,3967,2596,0.65,4837,5559,1.15,0.5305,550.00,-36.05,-0.061500000000000006
2025-05-16,37,m,20487,15102,0.74,90039,63204,0.7,0.5004,590.00,3.95,0.0067
2025-05-23,44,w,6182,1763,0.29,2253,1548,0.69,0.48869999999999997,560.00,-26.05,-0.044500000000000005
2025-06-20,72,m,17834,9760,0.55,182439,133134,0.73,0.43189999999999995,505.00,-81.05,-0.1383
2025-07-18,100,m,4611,3692,0.8,31678,34045,1.07,0.4025,610.00,23.95,0.0409
2025-08-15,128,m,4415,1901,0.43,43733,29469,0.67,0.4224,590.00,3.95,0.0067
2025-09-19,163,m,4786,3221,0.67,48539,68792,1.42,0.40340000000000004,555.00,-31.05,-0.053
2025-10-17,191,m,1667,2566,1.54,10590,9212,0.87,0.3971,600.00,13.95,0.023799999999999998
2025-12-19,254,m,3702,2120,0.57,99064,101060,1.02,0.39490000000000003,495.00,-91.05,-0.15539999999999998
2026-01-16,282,m,6397,2841,0.44,113073,94639,0.84,0.3909,500.00,-86.05,-0.14679999999999999
2026-03-20,345,m,1804,606,0.34,13886,14295,1.03,0.3962,580.00,-6.05,-0.0103
2026-06-18,435,w,1460,838,0.57,132752,61977,0.47,0.3901,450.00,-136.05,-0.2322
2026-12-18,618,m,1246,651,0.52,35584,17993,0.51,0.3896,450.00,-136.05,-0.2322
2027-01-15,646,m,4752,1119,0.24,89666,24947,0.28,0.3898,570.00,-16.05,-0.0274
2027-12-17,982,m,1247,478,0.38,5626,4892,0.87,0.38780000000000003,500.00,-86.05,-0.14679999999999999
