Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-03-21,0,m,290297,166049,0.57,246385,160765,0.65,0.0421,587.50,-8.56,-0.0144
2025-03-28,7,w,106784,66484,0.62,78273,45585,0.58,0.3496,600.00,3.94,0.0066
2025-04-04,14,w,10797,8315,0.77,22589,21007,0.93,0.3667,625.00,28.94,0.048600000000000004
2025-04-11,21,w,4965,2089,0.42,14328,11170,0.78,0.3538,605.00,8.94,0.015
2025-04-17,27,w,29025,20078,0.69,121493,88640,0.73,0.3479,615.00,18.94,0.0318
2025-04-25,35,w,3381,1338,0.4,5614,5519,0.98,0.38689999999999997,605.00,8.94,0.015
2025-05-02,42,w,2659,468,0.18,5434,1986,0.37,0.4226,595.00,-1.06,-0.0018
2025-05-16,56,m,10566,2988,0.28,67772,43930,0.65,0.402,620.00,23.94,0.04019999999999999
2025-06-20,91,m,3858,3995,1.04,170276,120169,0.71,0.3732,500.00,-96.06,-0.1612
2025-07-18,119,m,1773,3155,1.78,21018,23327,1.11,0.3649,640.00,43.94,0.0737
2025-08-15,147,m,1248,537,0.43,28700,26487,0.92,0.3835,610.00,13.94,0.023399999999999997
2025-09-19,182,m,1466,2079,1.42,41942,60703,1.45,0.373,560.00,-36.06,-0.0605
2025-10-17,210,m,1237,234,0.19,6085,3143,0.52,0.3651,600.00,3.94,0.0066
2025-12-19,273,m,876,1126,1.29,94897,98147,1.03,0.3729,490.00,-106.06,-0.1779
2026-01-16,301,m,1705,1049,0.62,107254,97731,0.91,0.3729,500.00,-96.06,-0.1612
2026-03-20,364,m,410,197,0.48,9787,8635,0.88,0.3761,580.00,-16.06,-0.0269
2026-06-18,454,w,788,131,0.17,128825,57982,0.45,0.38060000000000005,415.00,-181.06,-0.3038
2026-12-18,637,m,142,130,0.92,34443,17581,0.51,0.3868,440.00,-156.06,-0.2618
2027-01-15,665,m,194,271,1.4,87136,24817,0.28,0.3868,580.00,-16.06,-0.0269
2027-12-17,1001,m,125,85,0.68,2962,1866,0.63,0.3907,500.00,-96.06,-0.1612
