Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-05-02,0,w,2188,611,0.28,11349,18509,1.63,0.3045,78.00,-1.77,-0.0222
2025-05-09,7,w,1972,11558,5.86,1658,1810,1.09,0.2134,78.00,-1.77,-0.0222
2025-05-16,14,m,5793,1345,0.23,32819,28665,0.87,0.17559999999999998,77.00,-2.77,-0.0347
2025-05-23,21,w,111,23,0.21,1442,806,0.56,0.18230000000000002,78.00,-1.77,-0.0222
2025-05-30,28,w,602,249,0.41,617,5357,8.68,0.1552,77.50,-2.27,-0.0285
2025-06-06,35,w,149,62,0.42,201,47,0.23,0.1888,77.00,-2.77,-0.0347
2025-06-13,42,w,0,2,∞,3,4,1.33,0.20129999999999998,79.50,-0.27,-0.0034000000000000002
2025-06-20,49,m,935,1025,1.1,50301,116838,2.32,0.16879999999999998,77.00,-2.77,-0.0347
2025-09-19,140,m,53,28,0.53,23100,39461,1.71,0.1797,78.00,-1.77,-0.0222
2025-10-17,168,m,100,2,0.02,9274,11831,1.28,0.17920000000000003,76.00,-3.77,-0.0473
2025-12-19,231,m,14,5,0.36,24800,45987,1.85,0.182,74.00,-5.77,-0.0723
2026-01-16,259,m,86,188,2.19,20852,129066,6.19,0.1531,75.00,-4.77,-0.059800000000000006
2026-06-18,412,w,0,0,0,2403,37585,15.64,0.1371,78.00,-1.77,-0.0222
2026-12-18,595,m,0,185,∞,9228,15922,1.73,0.15289999999999998,71.00,-8.77,-0.1099
2027-01-15,623,m,2012,13,0.01,3834,41225,10.75,0.1559,79.00,-0.77,-0.0097
