Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-25,0,w,2441,1734,0.71,9828,8185,0.83,0.7698999999999999,78.00,-0.19,-0.0024
2025-05-02,7,w,1599,1926,1.2,8780,16707,1.9,0.266,78.00,-0.19,-0.0024
2025-05-09,14,w,122,45,0.37,759,814,1.07,0.2091,77.00,-1.19,-0.0152
2025-05-16,21,m,464,495,1.07,29362,25442,0.87,0.23399999999999999,76.00,-2.19,-0.027999999999999997
2025-05-23,28,w,27,223,8.26,1346,366,0.27,0.1625,77.50,-0.69,-0.0088
2025-05-30,35,w,106,182,1.72,347,5133,14.79,0.17620000000000002,77.50,-0.69,-0.0088
2025-06-06,42,w,38,8,0.21,4,2,0.5,0.18230000000000002,76.50,-1.69,-0.0216
2025-06-20,56,m,580,897,1.55,46140,111862,2.42,0.2134,76.00,-2.19,-0.027999999999999997
2025-09-19,147,m,28,120,4.29,24042,37189,1.55,0.18989999999999999,78.00,-0.19,-0.0024
2025-10-17,175,m,0,0,0,8074,11830,1.47,0.1778,76.00,-2.19,-0.027999999999999997
2025-12-19,238,m,33,16,0.48,24723,46118,1.87,0.2032,74.00,-4.19,-0.0536
2026-01-16,266,m,22,43,1.95,20573,128649,6.25,0.1814,75.00,-3.19,-0.0408
2026-06-18,419,w,50,40,0.8,2331,37614,16.14,0.1759,78.00,-0.19,-0.0024
2026-12-18,602,m,2,2,1.0,9261,15867,1.71,0.168,71.00,-7.19,-0.092
2027-01-15,630,m,4,423,105.75,3795,41210,10.86,0.17379999999999998,79.00,0.81,0.0104
