Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-05-02,0,w,150655,55811,0.37,145172,83383,0.57,0.0653,94.00,-5.04,-0.0509
2025-05-09,7,w,72435,30597,0.42,70701,36865,0.52,0.7867000000000001,95.00,-4.04,-0.0408
2025-05-16,14,m,19560,11515,0.59,258670,198422,0.77,0.6455,100.00,0.96,0.0097
2025-05-23,21,w,2893,2275,0.79,15741,11092,0.7,0.5921,97.00,-2.04,-0.0206
2025-05-30,28,w,4233,1082,0.26,10766,6874,0.64,0.5588000000000001,96.00,-3.04,-0.030699999999999998
2025-06-06,35,w,4802,1223,0.25,4169,1978,0.47,0.5379,102.00,2.96,0.029900000000000003
2025-06-13,42,w,584,302,0.52,179,358,2.0,0.5278,100.00,0.96,0.0097
2025-06-20,49,m,7973,12553,1.57,394236,299618,0.76,0.5099,110.00,10.96,0.1107
2025-07-18,77,m,7472,1055,0.14,103920,82732,0.8,0.4864,105.00,5.96,0.0602
2025-08-15,105,m,11201,1300,0.12,116129,92945,0.8,0.5046,105.00,5.96,0.0602
2025-09-19,140,m,2575,853,0.33,140975,171183,1.21,0.49,110.00,10.96,0.1107
2025-10-17,168,m,1040,612,0.59,45204,51466,1.14,0.48210000000000003,105.00,5.96,0.0602
2025-11-21,203,m,706,279,0.4,43499,34636,0.8,0.4874,105.00,5.96,0.0602
2025-12-19,231,m,1634,1016,0.62,111446,104900,0.94,0.4828,115.00,15.96,0.1611
2026-01-16,259,m,2752,1611,0.59,270492,198703,0.73,0.47740000000000005,120.00,20.96,0.2116
2026-02-20,294,m,343,354,1.03,14069,11360,0.81,0.48009999999999997,90.00,-9.04,-0.0913
2026-03-20,322,m,1346,2206,1.64,46509,45881,0.99,0.4772,100.00,0.96,0.0097
2026-06-18,412,w,1403,487,0.35,92277,77025,0.83,0.4775,115.00,15.96,0.1611
2026-12-18,595,m,280,93,0.33,70147,47323,0.67,0.4767,130.00,30.96,0.3126
2027-01-15,623,m,857,343,0.4,110856,91398,0.82,0.4763,100.00,0.96,0.0097
2027-06-17,776,w,35,1,0.03,575,643,1.12,0.4686,95.00,-4.04,-0.0408
2027-12-17,959,m,489,234,0.48,14691,12211,0.83,0.4764,95.00,-4.04,-0.0408
