Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-11,1,w,150035,146618,0.98,168062,109098,0.65,1.1784000000000001,89.00,0.63,0.0070999999999999995
2025-04-17,7,w,77860,85649,1.1,303206,211191,0.7,0.875,100.00,11.63,0.1315
2025-04-25,15,w,19125,19708,1.03,51668,35782,0.69,0.7597,93.00,4.63,0.052300000000000006
2025-05-02,22,w,7152,5740,0.8,29198,16169,0.55,0.7322,100.00,11.63,0.1315
2025-05-09,29,w,2870,1190,0.41,17497,5162,0.3,0.7940999999999999,95.00,6.63,0.075
2025-05-16,36,m,26752,27358,1.02,202398,157824,0.78,0.7288,105.00,16.63,0.1881
2025-05-23,43,w,2308,744,0.32,4538,2315,0.51,0.7173,90.00,1.63,0.0184
2025-05-30,50,w,164,47,0.29,0,0,0,0.6955,82.00,-6.38,-0.0721
2025-06-20,71,m,19102,63534,3.33,365030,267295,0.73,0.6415000000000001,110.00,21.63,0.2447
2025-07-18,99,m,7581,2853,0.38,92757,73223,0.79,0.6088,110.00,21.63,0.2447
2025-08-15,127,m,2652,1377,0.52,95192,87431,0.92,0.6048,110.00,21.63,0.2447
2025-09-19,162,m,4135,6296,1.52,112072,155743,1.39,0.5837,115.00,26.63,0.3013
2025-10-17,190,m,1774,4666,2.63,39554,43772,1.11,0.5709000000000001,105.00,16.63,0.1881
2025-11-21,225,m,1857,1397,0.75,31587,26604,0.84,0.5679,105.00,16.63,0.1881
2025-12-19,253,m,1992,1575,0.79,99170,97362,0.98,0.5578,120.00,31.63,0.3579
2026-01-16,281,m,5849,3372,0.58,262677,183946,0.7,0.5484,125.00,36.63,0.4144
2026-02-20,316,m,1319,111,0.08,9677,10107,1.04,0.5474,95.00,6.63,0.075
2026-03-20,344,m,2875,2286,0.8,39130,39875,1.02,0.5403,100.00,11.63,0.1315
2026-06-18,434,w,2322,388,0.17,81709,73660,0.9,0.5325,120.00,31.63,0.3579
2026-12-18,617,m,1063,320,0.3,66199,46853,0.71,0.5278,130.00,41.63,0.47100000000000003
2027-01-15,645,m,2290,581,0.25,98917,88327,0.89,0.5271,110.00,21.63,0.2447
2027-12-17,981,m,1993,1507,0.76,8882,6874,0.77,0.5036999999999999,95.00,6.63,0.075
