Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-05-02,0,w,3158,17223,5.45,20040,36404,1.82,0.1845,65.00,3.84,0.06280000000000001
2025-05-09,7,w,3814,11546,3.03,8559,13196,1.54,0.5376,65.00,3.84,0.06280000000000001
2025-05-16,14,m,2157,7542,3.5,27244,104120,3.82,0.6518,60.00,-1.16,-0.019
2025-05-23,21,w,516,218,0.42,2933,2893,0.99,0.6147,60.00,-1.16,-0.019
2025-05-30,28,w,153,244,1.59,1291,1964,1.52,0.6181,60.00,-1.16,-0.019
2025-06-06,35,w,66,44,0.67,437,521,1.19,0.6881999999999999,66.50,5.34,0.0873
2025-06-13,42,w,50,14,0.28,22,0,0.0,0.6925,30.00,-31.16,-0.5095000000000001
2025-06-20,49,m,3031,2290,0.76,41676,32622,0.78,0.7177,57.00,-4.16,-0.068
2025-07-18,77,m,601,260,0.43,649,2701,4.16,0.7548999999999999,75.00,13.84,0.2263
2025-09-19,140,m,313,182,0.58,11912,12673,1.06,0.7696999999999999,55.00,-6.16,-0.1007
2025-12-19,231,m,8,18,2.25,285,539,1.89,0.835,76.00,14.84,0.2426
2026-01-16,259,m,521,234,0.45,16189,19712,1.22,0.8371,50.00,-11.16,-0.1825
2027-01-15,623,m,24,7,0.29,1972,3392,1.72,0.85,53.00,-8.16,-0.1334
