Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-04,0,w,16111,15793,0.98,22125,26357,1.19,1.0587,55.00,-19.88,-0.2655
2025-04-11,7,w,12548,20038,1.6,14773,12162,0.82,1.932,50.00,-24.88,-0.3323
2025-04-17,13,w,8571,16797,1.96,35249,47274,1.34,1.9013999999999998,50.00,-24.88,-0.3323
2025-04-25,21,w,1606,5653,3.52,6469,3395,0.52,1.6217,49.50,-25.38,-0.3389
2025-05-02,28,w,1014,3281,3.24,3434,4464,1.3,1.5227000000000002,52.00,-22.88,-0.3056
2025-05-09,35,w,601,495,0.82,1576,1136,0.72,1.4865000000000002,51.00,-23.88,-0.3189
2025-05-16,42,m,11302,16962,1.5,18368,30554,1.66,1.4051,58.00,-16.88,-0.2254
2025-05-23,49,w,595,406,0.68,40,63,1.58,1.3468,55.50,-19.38,-0.2588
2025-06-20,77,m,3672,6029,1.64,22048,18724,0.85,1.1518000000000002,50.00,-24.88,-0.3323
2025-09-19,168,m,2144,2633,1.23,8187,7501,0.92,0.9689,50.00,-24.88,-0.3323
2026-01-16,287,m,1745,2720,1.56,11259,14997,1.33,0.9294,50.00,-24.88,-0.3323
2027-01-15,651,m,239,367,1.54,1567,2084,1.33,0.8299,50.00,-24.88,-0.3323
