Strike,Last_Price,Bid,Mid,Ask,Volume,OI,IV,Delta,Gamma,Theta,Vega,OptionType,Expiration,UndPrice
85.00,101.85,96.45,97.15,97.85,1,67,6.007899999999999,0.97,0.0008,-1.27,0.01,Call,2025-04-17,182.12
90.00,95.5,91.50,92.15,92.80,10,35,5.6047,0.97,0.0009,-1.26,0.01,Call,2025-04-17,182.12
95.00,86.07,86.45,87.18,87.90,2,20,5.2494000000000005,0.97,0.0010,-1.26,0.01,Call,2025-04-17,182.12
100.00,83.15,81.50,82.18,82.85,2,189,4.8853,0.97,0.0012,-1.25,0.01,Call,2025-04-17,182.12
105.00,81.48,76.80,77.10,77.40,1,85,4.4668,0.97,0.0013,-1.16,0.01,Call,2025-04-17,182.12
108.00,,73.80,74.13,74.45,0,0,4.2916,0.96,0.0014,-1.17,0.01,Call,2025-04-17,182.12
109.00,,72.80,73.10,73.40,0,4,4.2033,0.96,0.0014,-1.15,0.01,Call,2025-04-17,182.12
110.00,,71.80,72.10,72.40,0,343,4.1388,0.96,0.0015,-1.14,0.01,Call,2025-04-17,182.12
111.00,,70.80,71.07,71.35,0,8,4.052099999999999,0.96,0.0015,-1.12,0.01,Call,2025-04-17,182.12
112.00,,69.80,70.13,70.45,0,8,4.0335,0.96,0.0016,-1.16,0.01,Call,2025-04-17,182.12
113.00,,68.80,69.10,69.40,0,4,3.9484,0.96,0.0016,-1.13,0.01,Call,2025-04-17,182.12
114.00,,67.80,68.13,68.45,0,4,3.9076,0.96,0.0017,-1.15,0.01,Call,2025-04-17,182.12
115.00,66.11,66.75,67.08,67.40,21,73,3.8023000000000002,0.96,0.0017,-1.10,0.01,Call,2025-04-17,182.12
116.00,,65.80,66.13,66.45,0,0,3.7836000000000003,0.96,0.0018,-1.14,0.01,Call,2025-04-17,182.12
117.00,,64.80,65.13,65.45,0,0,3.7223,0.96,0.0018,-1.14,0.01,Call,2025-04-17,182.12
118.00,,63.80,64.10,64.40,0,0,3.6408,0.96,0.0018,-1.11,0.01,Call,2025-04-17,182.12
119.00,,62.80,63.13,63.45,0,1,3.6010000000000004,0.96,0.0019,-1.13,0.01,Call,2025-04-17,182.12
120.00,,61.80,62.10,62.40,0,213,3.5208999999999997,0.96,0.0020,-1.10,0.01,Call,2025-04-17,182.12
121.00,63.91,60.80,61.13,61.45,8,4,3.4814,0.96,0.0020,-1.12,0.01,Call,2025-04-17,182.12
122.00,62.87,59.80,60.13,60.45,8,4,3.4222,0.95,0.0021,-1.11,0.01,Call,2025-04-17,182.12
123.00,61.92,58.80,59.13,59.45,8,5,3.3635,0.95,0.0022,-1.11,0.01,Call,2025-04-17,182.12
124.00,60.9,57.80,58.13,58.45,8,4,3.305,0.95,0.0022,-1.10,0.01,Call,2025-04-17,182.12
125.00,55.51,56.80,57.10,57.40,8,133,3.2283,0.95,0.0023,-1.08,0.01,Call,2025-04-17,182.12
126.00,58.24,55.80,56.13,56.45,1,4,3.1894,0.95,0.0024,-1.09,0.01,Call,2025-04-17,182.12
127.00,,54.80,55.13,55.45,0,5,3.1321,0.95,0.0024,-1.09,0.01,Call,2025-04-17,182.12
128.00,56.83,53.80,54.13,54.45,8,4,3.0751999999999997,0.95,0.0025,-1.08,0.01,Call,2025-04-17,182.12
129.00,55.82,52.80,53.13,53.45,8,5,3.0186,0.95,0.0026,-1.08,0.01,Call,2025-04-17,182.12
130.00,51.85,51.85,52.15,52.45,15,459,2.9797000000000002,0.95,0.0027,-1.09,0.01,Call,2025-04-17,182.12
131.00,53.83,50.85,51.18,51.50,8,6,2.9404000000000003,0.95,0.0028,-1.11,0.01,Call,2025-04-17,182.12
132.00,,49.85,50.18,50.50,0,4,2.8843,0.94,0.0029,-1.10,0.02,Call,2025-04-17,182.12
133.00,,48.85,49.18,49.50,0,4,2.8286000000000002,0.94,0.0030,-1.10,0.02,Call,2025-04-17,182.12
134.00,,47.85,48.18,48.50,0,7,2.773,0.94,0.0031,-1.09,0.02,Call,2025-04-17,182.12
135.00,50.04,46.85,47.15,47.45,1,210,2.7019,0.94,0.0032,-1.07,0.02,Call,2025-04-17,182.12
136.00,,45.80,46.15,46.50,0,34,2.6472,0.94,0.0033,-1.06,0.02,Call,2025-04-17,182.12
137.00,48.1,44.80,45.15,45.50,1,4,2.5927,0.94,0.0034,-1.05,0.02,Call,2025-04-17,182.12
138.00,,43.85,44.18,44.50,0,5,2.5539,0.94,0.0036,-1.07,0.02,Call,2025-04-17,182.12
139.00,,42.85,43.15,43.45,0,4,2.4847,0.94,0.0037,-1.04,0.02,Call,2025-04-17,182.12
140.00,42.7,42.05,42.25,42.45,83,892,2.4892,0.93,0.0039,-1.11,0.02,Call,2025-04-17,182.12
141.00,,40.85,41.18,41.50,0,11,2.3922,0.93,0.0040,-1.05,0.02,Call,2025-04-17,182.12
142.00,,39.85,40.18,40.50,0,1,2.3387000000000002,0.93,0.0042,-1.04,0.02,Call,2025-04-17,182.12
143.00,,38.85,39.18,39.50,0,18,2.2855000000000003,0.93,0.0043,-1.03,0.02,Call,2025-04-17,182.12
144.00,38.2,37.85,38.20,38.55,6,13,2.2462,0.93,0.0045,-1.04,0.02,Call,2025-04-17,182.12
145.00,36.9,36.85,37.20,37.55,6,249,2.1931,0.93,0.0047,-1.03,0.02,Call,2025-04-17,182.12
