Expiration,DTE,Type,VolumeCall,VolumePut,Volume_PC_Ratio,OICall,OIPut,OI_PC_Ratio,ImpliedVol,MaxPain,MaxPainvsCurrPrice,MaxPainvsCurrPrice_pct
2025-04-17,0,w,122471,89757,0.73,532779,274848,0.52,0.0668,180.00,6.92,0.04
2025-04-25,8,w,97029,47340,0.49,136583,89695,0.66,0.401,175.00,1.92,0.0111
2025-05-02,15,w,18331,18756,1.02,51126,68747,1.34,0.5367999999999999,182.50,9.42,0.054400000000000004
2025-05-09,22,w,11381,7675,0.67,42825,24407,0.57,0.48729999999999996,170.00,-3.08,-0.0178
2025-05-16,29,m,39472,30955,0.78,283026,166103,0.59,0.46009999999999995,190.00,16.92,0.0978
2025-05-23,36,w,1816,1159,0.64,8108,5842,0.72,0.4404,185.00,11.92,0.0689
2025-05-30,43,w,2504,921,0.37,3721,2477,0.67,0.4254,185.00,11.92,0.0689
2025-06-20,64,m,17324,11835,0.68,455958,287786,0.63,0.4021,180.00,6.92,0.04
2025-07-18,92,m,5016,5722,1.14,102143,67307,0.66,0.387,195.00,21.92,0.1266
2025-08-15,120,m,4591,1160,0.25,82816,79164,0.96,0.3969,190.00,16.92,0.0978
2025-09-19,155,m,5300,3530,0.67,118888,128314,1.08,0.3849,195.00,21.92,0.1266
2025-10-17,183,m,1761,2996,1.7,32636,26178,0.8,0.3775,195.00,21.92,0.1266
2025-11-21,218,m,755,1541,2.04,7895,15078,1.91,0.3821,185.00,11.92,0.0689
2025-12-19,246,m,3495,4271,1.22,121879,180533,1.48,0.3765,185.00,11.92,0.0689
2026-01-16,274,m,9775,5735,0.59,189742,216380,1.14,0.371,190.00,16.92,0.0978
2026-03-20,337,m,1469,1216,0.83,46425,44655,0.96,0.368,195.00,21.92,0.1266
2026-06-18,427,w,1691,3729,2.21,87677,76605,0.87,0.36219999999999997,180.00,6.92,0.04
2026-12-18,610,m,639,204,0.32,67455,75599,1.12,0.36090000000000005,180.00,6.92,0.04
2027-01-15,638,m,982,1061,1.08,69749,67936,0.97,0.3588,190.00,16.92,0.0978
2027-06-17,791,w,669,215,0.32,22016,14090,0.64,0.3607,190.00,16.92,0.0978
2027-12-17,974,m,976,469,0.48,17418,13728,0.79,0.3546,180.00,6.92,0.04
